image_ID,roll,pitch,yaw,condition,rollpitchyaw,norm_rollpitchyaw,norm_roll,norm_pitch,norm_yaw
part2_faceAlign_frame_face_B_A2_1682.jpg,1.3816154,3.150339,15.194124,A2_B,19.726078,0.21131735,0.50912607,0.65070075,0.5755267
part2_faceAlign_frame_face_B_A2_1683.jpg,1.6721017,4.2856274,15.173073,A2_B,21.130802,0.2270425,0.5183804,0.67525166,0.5753784
part2_faceAlign_frame_face_B_A2_1684.jpg,5.239364,-1.3456147,1.8714942,A2_B,8.456473,0.085160024,0.63202655,0.55347455,0.4816457
part2_faceAlign_frame_face_B_A2_1685.jpg,5.804751,-4.103901,-11.194772,A2_B,21.103424,0.22673601,0.65003866,0.4938259,0.38957125
part2_faceAlign_frame_face_B_A2_1686.jpg,5.5770507,-0.97293997,-14.971993,A2_B,21.521984,0.23142157,0.6427846,0.56153375,0.36295417
part2_faceAlign_frame_face_B_A2_1687.jpg,2.6703763,-6.6008735,-6.27112,A2_B,15.54237,0.16448292,0.5501835,0.43982822,0.4242669
part2_faceAlign_frame_face_B_A2_1688.jpg,5.331187,-3.0983658,-27.652191,A2_B,36.08174,0.39441043,0.63495183,0.5155709,0.2736002
part2_faceAlign_frame_face_B_A2_1689.jpg,8.937865,-3.3573086,-26.363977,A2_B,38.65915,0.42326316,0.7498537,0.50997114,0.28267792
part2_faceAlign_frame_face_B_A2_169.jpg,0.5384619,-17.9438,10.941771,A2_B,29.424032,0.31988084,0.4822648,0.1945345,0.54556155
part2_faceAlign_frame_face_B_A2_1690.jpg,3.2916234,-7.2497845,-3.5517666,A2_B,14.093174,0.14825994,0.56997526,0.42579538,0.44342947
part2_faceAlign_frame_face_B_A2_1691.jpg,2.1911724,-8.8866825,-10.116763,A2_B,21.194618,0.22775689,0.534917,0.390397,0.39716768
part2_faceAlign_frame_face_B_A2_1692.jpg,2.5136232,-6.401246,-12.699715,A2_B,21.614584,0.23245817,0.5451897,0.44414526,0.3789663
part2_faceAlign_frame_face_B_A2_1693.jpg,5.0708337,-3.1888237,-11.45475,A2_B,19.714407,0.21118669,0.6266575,0.5136147,0.38773924
part2_faceAlign_frame_face_B_A2_1694.jpg,2.1968656,-6.57535,-14.158585,A2_B,22.9308,0.24719252,0.5350984,0.4403802,0.36868605
part2_faceAlign_frame_face_B_A2_1695.jpg,5.5321345,-1.435299,-7.3250675,A2_B,14.292501,0.1504913,0.64135367,0.5515351,0.41684005
part2_faceAlign_frame_face_B_A2_1696.jpg,5.935046,-3.0450134,-19.188326,A2_B,28.168385,0.30582455,0.6541896,0.51672465,0.3332428
part2_faceAlign_frame_face_B_A2_1697.jpg,4.0242877,-1.8567426,0.5798544,A2_B,6.4608846,0.06282045,0.59331656,0.5424213,0.47254393
part2_faceAlign_frame_face_B_A2_1698.jpg,4.4110155,-10.7748995,-3.3420498,A2_B,18.527966,0.19790511,0.60563695,0.34956387,0.44490728
part2_faceAlign_frame_face_B_A2_1699.jpg,2.8525314,1.5704128,0.33538285,A2_B,4.758327,0.043761216,0.55598664,0.6165345,0.47082114
part2_faceAlign_frame_face_B_A2_17.jpg,3.5353715,4.7923565,19.544813,A2_B,27.872541,0.30251274,0.5777406,0.6862098,0.6061849
part2_faceAlign_frame_face_B_A2_170.jpg,-4.3523,-12.84064,28.38335,A2_B,45.57629,0.5006969,0.32645446,0.30489165,0.66846776
part2_faceAlign_frame_face_B_A2_1700.jpg,4.956227,9.79324,-5.4629235,A2_B,20.212389,0.21676134,0.62300634,0.7943552,0.42996204
part2_faceAlign_frame_face_B_A2_1701.jpg,6.0894113,11.027463,4.203719,A2_B,21.320595,0.22916712,0.6591074,0.8210456,0.4980803
part2_faceAlign_frame_face_B_A2_1702.jpg,6.772729,11.780172,5.478905,A2_B,24.031807,0.25951773,0.6808766,0.8373232,0.5070662
part2_faceAlign_frame_face_B_A2_1703.jpg,7.2124124,11.543191,-11.60986,A2_B,30.365463,0.3304197,0.69488406,0.8321983,0.38664624
part2_faceAlign_frame_face_B_A2_1704.jpg,6.1334515,11.857306,-17.32146,A2_B,35.312218,0.385796,0.6605105,0.8389912,0.34639812
part2_faceAlign_frame_face_B_A2_1705.jpg,5.7736387,10.47995,-11.317611,A2_B,27.571201,0.29913938,0.6490475,0.8092055,0.3887056
part2_faceAlign_frame_face_B_A2_1706.jpg,6.284798,11.55582,-7.7859945,A2_B,25.626614,0.27737075,0.6653321,0.8324715,0.41359198
part2_faceAlign_frame_face_B_A2_1707.jpg,7.1329646,10.005466,-14.23084,A2_B,31.36927,0.34165677,0.69235307,0.79894465,0.36817688
part2_faceAlign_frame_face_B_A2_1708.jpg,7.197899,11.170086,-12.675335,A2_B,31.04332,0.33800793,0.6944217,0.8241299,0.3791381
part2_faceAlign_frame_face_B_A2_1709.jpg,6.820721,10.840128,-13.776869,A2_B,31.437717,0.34242302,0.68240553,0.81699437,0.3713759
part2_faceAlign_frame_face_B_A2_171.jpg,-1.2420921,-14.042155,17.328484,A2_B,32.612732,0.3555767,0.42553976,0.27890858,0.590567
part2_faceAlign_frame_face_B_A2_1710.jpg,6.1099854,8.85301,-15.756027,A2_B,30.719023,0.3343776,0.65976286,0.7740225,0.3574293
part2_faceAlign_frame_face_B_A2_1711.jpg,8.488176,13.029738,-16.034134,A2_B,37.552048,0.41086975,0.73552746,0.8643454,0.35546955
part2_faceAlign_frame_face_B_A2_1712.jpg,8.779667,8.2071,-19.886099,A2_B,36.872864,0.40326664,0.7448138,0.7600545,0.32832578
part2_faceAlign_frame_face_B_A2_1713.jpg,11.219088,10.308988,-15.206032,A2_B,36.734108,0.4017133,0.8225291,0.8055084,0.36130497
part2_faceAlign_frame_face_B_A2_1714.jpg,5.915102,0.7889747,-21.480093,A2_B,28.18417,0.30600125,0.65355426,0.5996356,0.3170933
part2_faceAlign_frame_face_B_A2_1715.jpg,8.2046585,5.034458,-20.754992,A2_B,33.99411,0.3710405,0.72649515,0.6914453,0.32220295
part2_faceAlign_frame_face_B_A2_1716.jpg,9.308998,5.6937885,-10.497497,A2_B,25.500282,0.27595654,0.76167727,0.70570344,0.39448476
part2_faceAlign_frame_face_B_A2_1717.jpg,3.9315894,5.381258,-2.531425,A2_B,11.844273,0.123084664,0.5903633,0.6989449,0.45061955
part2_faceAlign_frame_face_B_A2_1718.jpg,3.8824458,2.5632203,-2.2665572,A2_B,8.712223,0.08802301,0.58879775,0.6380042,0.452486
part2_faceAlign_frame_face_B_A2_1719.jpg,4.418416,1.6948965,-12.548643,A2_B,18.661957,0.19940506,0.60587275,0.6192264,0.38003087
part2_faceAlign_frame_face_B_A2_172.jpg,-0.2417621,-12.813638,24.565582,A2_B,37.620983,0.41164142,0.45740837,0.3054756,0.6415649
part2_faceAlign_frame_face_B_A2_1720.jpg,2.9908504,2.794584,-11.315815,A2_B,17.10125,0.18193376,0.5603932,0.64300746,0.38871828
part2_faceAlign_frame_face_B_A2_1721.jpg,5.041483,4.601792,-0.8504116,A2_B,10.493686,0.10796555,0.6257224,0.6820888,0.4624652
part2_faceAlign_frame_face_B_A2_1722.jpg,7.4292703,9.967081,-19.506403,A2_B,36.902756,0.40360126,0.7017927,0.79811454,0.3310014
part2_faceAlign_frame_face_B_A2_1723.jpg,7.905544,9.301452,-19.241207,A2_B,36.448204,0.39851278,0.7169659,0.7837202,0.33287016
part2_faceAlign_frame_face_B_A2_1724.jpg,8.093012,6.651775,-24.70326,A2_B,39.448048,0.43209445,0.7229383,0.7264202,0.29438052
part2_faceAlign_frame_face_B_A2_1725.jpg,5.6679893,6.516614,-9.330751,A2_B,21.515354,0.23134735,0.64568174,0.7234973,0.4027065
part2_faceAlign_frame_face_B_A2_1726.jpg,4.1714745,4.0274663,4.8676805,A2_B,13.066621,0.1367682,0.59800565,0.66966885,0.5027591
part2_faceAlign_frame_face_B_A2_1727.jpg,-0.5891716,-10.591456,10.414506,A2_B,21.595135,0.23224045,0.44634056,0.35353082,0.54184604
part2_faceAlign_frame_face_B_A2_1728.jpg,0.82519513,4.1517735,4.2064953,A2_B,9.183464,0.0932983,0.4913996,0.672357,0.4980999
part2_faceAlign_frame_face_B_A2_1729.jpg,0.68709946,3.5870147,-2.155713,A2_B,6.429827,0.062472783,0.4870001,0.660144,0.45326707
part2_faceAlign_frame_face_B_A2_173.jpg,-1.4603975,-14.993546,18.059353,A2_B,34.513298,0.3768525,0.41858497,0.25833452,0.59571725
part2_faceAlign_frame_face_B_A2_1730.jpg,2.57347,4.3188057,6.5355883,A2_B,13.427864,0.14081214,0.54709625,0.6759691,0.51451236
part2_faceAlign_frame_face_B_A2_1731.jpg,2.1385665,-0.49478218,0.63902473,A2_B,3.2723734,0.027126744,0.5332411,0.5718741,0.47296083
part2_faceAlign_frame_face_B_A2_1732.jpg,4.3312845,8.432298,1.6130713,A2_B,14.376654,0.15143333,0.6030969,0.76492447,0.47982466
part2_faceAlign_frame_face_B_A2_1733.jpg,3.1055603,6.5565763,-5.9499006,A2_B,15.612037,0.1652628,0.56404763,0.7243615,0.42653045
part2_faceAlign_frame_face_B_A2_1734.jpg,5.0867977,4.357442,-9.854585,A2_B,19.298824,0.20653446,0.6271661,0.67680466,0.3990152
part2_faceAlign_frame_face_B_A2_1735.jpg,7.9431825,4.1727996,-26.439226,A2_B,38.555206,0.42209956,0.718165,0.67281175,0.28214765
part2_faceAlign_frame_face_B_A2_1736.jpg,8.675005,3.9699523,-26.320919,A2_B,38.965878,0.4266968,0.74147946,0.6684251,0.2829813
part2_faceAlign_frame_face_B_A2_1737.jpg,6.8801155,7.099242,-19.454786,A2_B,33.434143,0.36477196,0.68429774,0.7360968,0.3313651
part2_faceAlign_frame_face_B_A2_1738.jpg,-1.5137355,8.690367,-9.96939,A2_B,20.173492,0.21632591,0.4168857,0.7705053,0.39820617
part2_faceAlign_frame_face_B_A2_1739.jpg,-1.3861166,6.188001,-18.471134,A2_B,26.045252,0.2820572,0.4209514,0.71639097,0.33829665
part2_faceAlign_frame_face_B_A2_174.jpg,-1.2329057,-12.526851,21.650358,A2_B,35.410114,0.3868919,0.42583242,0.31167743,0.6210221
part2_faceAlign_frame_face_B_A2_1740.jpg,-0.863323,2.5872936,-18.437744,A2_B,21.888361,0.23552297,0.4376066,0.6385247,0.33853194
part2_faceAlign_frame_face_B_A2_1741.jpg,-4.434758,1.9176006,-5.4460273,A2_B,11.798386,0.12257098,0.32382753,0.62404245,0.43008113
part2_faceAlign_frame_face_B_A2_1742.jpg,-2.7662156,14.92758,-20.912893,A2_B,38.60669,0.4226759,0.37698412,0.9053867,0.32109022
part2_faceAlign_frame_face_B_A2_1743.jpg,-2.5776691,14.74299,-13.42703,A2_B,30.747688,0.3346985,0.38299084,0.9013948,0.37384114
part2_faceAlign_frame_face_B_A2_1744.jpg,-6.0477724,7.6830926,-2.3500156,A2_B,16.080881,0.17051128,0.27244,0.74872273,0.4518979
part2_faceAlign_frame_face_B_A2_1745.jpg,-8.849128,5.935024,-7.6932898,A2_B,22.47744,0.24211739,0.18319418,0.7109203,0.41424525
part2_faceAlign_frame_face_B_A2_1746.jpg,-3.3889525,3.7913637,-12.692682,A2_B,19.872997,0.21296203,0.3571449,0.66456306,0.3790159
part2_faceAlign_frame_face_B_A2_1747.jpg,-0.5810713,7.0575175,-6.5269747,A2_B,14.165564,0.1490703,0.44659862,0.7351945,0.42246398
part2_faceAlign_frame_face_B_A2_1748.jpg,-5.3160777,4.7167606,-15.815124,A2_B,25.847961,0.2798486,0.29575035,0.684575,0.35701284
part2_faceAlign_frame_face_B_A2_1749.jpg,-0.543863,11.081932,-7.3534684,A2_B,18.979263,0.20295714,0.447784,0.8222235,0.41663986
part2_faceAlign_frame_face_B_A2_175.jpg,0.538506,-7.8272443,13.492905,A2_B,21.858654,0.2351904,0.4822662,0.41330767,0.56353873
part2_faceAlign_frame_face_B_A2_1750.jpg,-3.0752828,6.382722,-8.061616,A2_B,17.51962,0.18661721,0.36713782,0.72060186,0.41164976
part2_faceAlign_frame_face_B_A2_1751.jpg,0.79072994,6.7810326,-13.17687,A2_B,20.748632,0.2227643,0.49030158,0.72921544,0.3756039
part2_faceAlign_frame_face_B_A2_1752.jpg,-1.847651,4.199517,-12.692407,A2_B,18.739574,0.20027395,0.40624782,0.6733895,0.37901783
part2_faceAlign_frame_face_B_A2_1753.jpg,-1.5451684,12.78933,-18.035849,A2_B,32.370346,0.3528633,0.41588435,0.8591464,0.341364
part2_faceAlign_frame_face_B_A2_1754.jpg,-1.5211308,12.992571,-6.6465564,A2_B,21.160257,0.22737223,0.41665012,0.86354154,0.4216213
part2_faceAlign_frame_face_B_A2_1755.jpg,0.671474,12.681141,-18.020422,A2_B,31.373037,0.34169894,0.48650232,0.8568068,0.3414727
part2_faceAlign_frame_face_B_A2_1756.jpg,-6.5366926,4.2453055,-8.294163,A2_B,19.07616,0.20404185,0.25686392,0.6743797,0.41001105
part2_faceAlign_frame_face_B_A2_1757.jpg,-5.109305,0.764052,-15.041083,A2_B,20.91444,0.22462043,0.30233777,0.59909666,0.36246732
part2_faceAlign_frame_face_B_A2_1758.jpg,-1.4315917,6.595228,-13.730412,A2_B,21.757233,0.23405506,0.41950265,0.72519743,0.37170327
part2_faceAlign_frame_face_B_A2_1759.jpg,-0.511319,11.373839,-3.7873535,A2_B,15.672512,0.1659398,0.4488208,0.8285361,0.44176933
part2_faceAlign_frame_face_B_A2_176.jpg,0.8678456,-10.547628,25.426695,A2_B,36.84217,0.40292302,0.49275833,0.35447863,0.64763296
part2_faceAlign_frame_face_B_A2_1760.jpg,-2.1521647,10.939158,-9.884884,A2_B,22.976208,0.24770084,0.3965466,0.819136,0.39880168
part2_faceAlign_frame_face_B_A2_1761.jpg,0.9383753,8.175593,3.6118462,A2_B,12.725815,0.13295306,0.49500528,0.7593732,0.49390954
part2_faceAlign_frame_face_B_A2_1762.jpg,-0.67673194,6.6593394,-5.657391,A2_B,12.993463,0.13594924,0.44355103,0.7265838,0.4285917
part2_faceAlign_frame_face_B_A2_1763.jpg,-2.1612887,7.3931613,-11.23365,A2_B,20.788101,0.22320613,0.3962559,0.74245286,0.38929728
part2_faceAlign_frame_face_B_A2_1764.jpg,0.9717574,1.3946424,-17.786205,A2_B,20.152605,0.2160921,0.49606878,0.6127333,0.34312317
part2_faceAlign_frame_face_B_A2_1765.jpg,-1.7805122,5.869792,-5.7930717,A2_B,13.443377,0.14098579,0.40838674,0.7095096,0.42763558
part2_faceAlign_frame_face_B_A2_1766.jpg,-0.33381698,5.5815663,-15.619689,A2_B,21.535072,0.23156808,0.45447567,0.70327663,0.35839003
part2_faceAlign_frame_face_B_A2_1767.jpg,-5.0328436,9.791525,-10.425985,A2_B,25.250355,0.27315873,0.3047737,0.79431814,0.39498866
part2_faceAlign_frame_face_B_A2_1768.jpg,-2.3049378,3.2970467,-4.8871107,A2_B,10.489096,0.107914165,0.39167956,0.6538733,0.43401965
part2_faceAlign_frame_face_B_A2_1769.jpg,2.4921396,11.580883,-16.516157,A2_B,30.58918,0.33292407,0.54450524,0.8330135,0.35207283
part2_faceAlign_frame_face_B_A2_177.jpg,1.2713703,-8.467569,14.279633,A2_B,24.018572,0.25936955,0.50561386,0.39946043,0.56908256
part2_faceAlign_frame_face_B_A2_1770.jpg,-6.056136,9.010516,-17.063383,A2_B,32.130035,0.35017315,0.27217352,0.7774286,0.34821668
part2_faceAlign_frame_face_B_A2_1771.jpg,-8.279333,4.544334,-14.687851,A2_B,27.511518,0.29847127,0.20134674,0.6808463,0.36495644
part2_faceAlign_frame_face_B_A2_1772.jpg,-6.2562623,13.341173,0.45172057,A2_B,20.049156,0.21493404,0.2657979,0.87108016,0.47164097
part2_faceAlign_frame_face_B_A2_1773.jpg,-0.9278074,7.9934173,11.519912,A2_B,20.441135,0.21932204,0.43555227,0.75543356,0.5496356
part2_faceAlign_frame_face_B_A2_1774.jpg,-4.417086,10.027527,-3.0728261,A2_B,17.517439,0.18659279,0.32439053,0.7994217,0.44680443
part2_faceAlign_frame_face_B_A2_1775.jpg,-4.8608856,10.311423,-7.620395,A2_B,22.792704,0.24564661,0.31025192,0.80556107,0.41475892
part2_faceAlign_frame_face_B_A2_1776.jpg,0.2150435,6.6948743,0.08421893,A2_B,6.994137,0.06878993,0.4719613,0.7273522,0.4690513
part2_faceAlign_frame_face_B_A2_1777.jpg,-3.4318988,2.71169,-5.5498967,A2_B,11.693485,0.121396676,0.3557767,0.64121485,0.42934918
part2_faceAlign_frame_face_B_A2_1778.jpg,-4.0816464,2.8361413,-7.648187,A2_B,14.565975,0.1535527,0.33507702,0.6439061,0.4145631
part2_faceAlign_frame_face_B_A2_1779.jpg,0.051226392,3.6126976,-5.150445,A2_B,8.814369,0.08916648,0.46674243,0.66069937,0.432164
part2_faceAlign_frame_face_B_A2_178.jpg,-0.7846289,-9.236764,19.861557,A2_B,29.88295,0.3250182,0.44011366,0.38282645,0.6084169
part2_faceAlign_frame_face_B_A2_1780.jpg,-4.28013,4.3289275,-15.193852,A2_B,23.80291,0.25695533,0.32875368,0.67618805,0.3613908
part2_faceAlign_frame_face_B_A2_1781.jpg,-0.5003096,3.6126676,-6.3714595,A2_B,10.484436,0.107862,0.4491715,0.6606987,0.42355984
part2_faceAlign_frame_face_B_A2_1782.jpg,-0.5854065,4.5990744,-9.908111,A2_B,15.092591,0.1594479,0.44646052,0.68203,0.398638
part2_faceAlign_frame_face_B_A2_1783.jpg,-5.2559185,2.9259272,-8.638541,A2_B,16.820387,0.17878965,0.29766694,0.64584774,0.4075843
part2_faceAlign_frame_face_B_A2_1784.jpg,-6.1610384,-0.18812735,1.7791102,A2_B,8.128276,0.081486024,0.26883155,0.5785055,0.48099476
part2_faceAlign_frame_face_B_A2_1785.jpg,-6.5806866,-0.18972255,-3.758835,A2_B,10.529244,0.108363606,0.25546235,0.57847106,0.44197032
part2_faceAlign_frame_face_B_A2_1786.jpg,-4.608353,5.508341,-3.3116024,A2_B,13.428296,0.14081697,0.31829715,0.7016931,0.44512182
part2_faceAlign_frame_face_B_A2_1787.jpg,-2.332669,8.411575,-17.295052,A2_B,28.039295,0.30437946,0.39079607,0.76447636,0.3465842
part2_faceAlign_frame_face_B_A2_1788.jpg,-1.2116178,3.9668236,-21.676935,A2_B,26.855377,0.2911261,0.42651063,0.66835743,0.31570625
part2_faceAlign_frame_face_B_A2_1789.jpg,-3.2264438,4.089541,-8.633916,A2_B,15.949901,0.16904502,0.3623221,0.6710112,0.4076169
part2_faceAlign_frame_face_B_A2_179.jpg,-2.3975105,-4.374806,18.106754,A2_B,24.87907,0.26900238,0.38873035,0.48796752,0.59605134
part2_faceAlign_frame_face_B_A2_1790.jpg,-4.14359,5.4248824,-6.074086,A2_B,15.642558,0.16560447,0.3331036,0.6998883,0.42565536
part2_faceAlign_frame_face_B_A2_1791.jpg,0.17063053,1.1971128,-2.3732104,A2_B,3.740954,0.03237226,0.4705464,0.60846174,0.45173445
part2_faceAlign_frame_face_B_A2_1792.jpg,-4.0728383,-0.53881085,3.3971224,A2_B,8.008772,0.08014824,0.3353576,0.5709219,0.49239644
part2_faceAlign_frame_face_B_A2_1793.jpg,-3.490024,7.3201656,-18.909998,A2_B,29.720188,0.32319617,0.35392493,0.74087435,0.33520412
part2_faceAlign_frame_face_B_A2_1794.jpg,-3.8220127,6.1424384,-7.684008,A2_B,17.648458,0.18805948,0.3433484,0.71540564,0.41431066
part2_faceAlign_frame_face_B_A2_1795.jpg,-1.8597769,2.5384068,6.6934385,A2_B,11.091622,0.11465914,0.40586153,0.63746756,0.51562464
part2_faceAlign_frame_face_B_A2_1796.jpg,-3.6529171,4.806334,-16.98774,A2_B,25.446991,0.27535996,0.3487355,0.68651205,0.34874976
part2_faceAlign_frame_face_B_A2_1797.jpg,-2.0001984,0.38985968,0.39556077,A2_B,2.7856188,0.02167778,0.40138796,0.59100467,0.47124523
part2_faceAlign_frame_face_B_A2_1798.jpg,-1.9904083,-0.3188305,-3.473245,A2_B,5.782484,0.055226114,0.40169984,0.57567906,0.44398278
part2_faceAlign_frame_face_B_A2_1799.jpg,-0.84409416,-1.4159728,3.3847861,A2_B,5.644853,0.053685408,0.43821922,0.551953,0.4923095
part2_faceAlign_frame_face_B_A2_18.jpg,1.0272781,2.411603,8.255837,A2_B,11.694718,0.12141048,0.49783754,0.63472533,0.5266345
part2_faceAlign_frame_face_B_A2_180.jpg,-4.5005455,-12.233664,18.54275,A2_B,35.27696,0.3854013,0.3217317,0.3180177,0.5991236
part2_faceAlign_frame_face_B_A2_1800.jpg,-0.27239656,-0.09425335,7.026458,A2_B,7.393108,0.0732562,0.45643243,0.5805356,0.5179714
part2_faceAlign_frame_face_B_A2_1801.jpg,-2.34237,2.9004853,-12.64267,A2_B,17.885525,0.19071332,0.39048702,0.6452976,0.3793683
part2_faceAlign_frame_face_B_A2_1802.jpg,-3.7272096,0.49791938,-1.9417416,A2_B,6.1668706,0.059529122,0.3463687,0.59334147,0.4547749
part2_faceAlign_frame_face_B_A2_1803.jpg,2.1445882,1.2184126,-3.4676378,A2_B,6.830639,0.06695966,0.5334329,0.6089223,0.4440223
part2_faceAlign_frame_face_B_A2_1804.jpg,-0.5456201,4.757293,-3.1138928,A2_B,8.416806,0.08471597,0.44772804,0.68545157,0.44651505
part2_faceAlign_frame_face_B_A2_1805.jpg,-4.508927,2.5052357,-18.694021,A2_B,25.708183,0.27828386,0.3214647,0.6367502,0.336726
part2_faceAlign_frame_face_B_A2_1806.jpg,-0.2256233,9.972034,-17.661795,A2_B,27.859451,0.3023662,0.45792252,0.7982217,0.34399983
part2_faceAlign_frame_face_B_A2_1807.jpg,-4.70619,7.186815,-10.22974,A2_B,22.122746,0.23814678,0.31518024,0.73799056,0.39637157
part2_faceAlign_frame_face_B_A2_1808.jpg,-0.16126837,4.7480116,5.349249,A2_B,10.258529,0.10533309,0.45997274,0.6852508,0.5061526
part2_faceAlign_frame_face_B_A2_1809.jpg,0.38664252,7.641402,-4.315035,A2_B,12.34308,0.12866855,0.47742814,0.74782115,0.43805093
part2_faceAlign_frame_face_B_A2_181.jpg,5.4268327,-13.778839,16.205347,A2_B,35.41102,0.38690203,0.63799894,0.28460285,0.58265257
part2_faceAlign_frame_face_B_A2_1810.jpg,-1.7881553,4.3747907,-11.730021,A2_B,17.892967,0.19079663,0.40814322,0.6771798,0.38579947
part2_faceAlign_frame_face_B_A2_1811.jpg,-0.8453646,6.227583,-10.940542,A2_B,18.013489,0.19214581,0.43817875,0.717247,0.39136273
part2_faceAlign_frame_face_B_A2_1812.jpg,-2.8487234,4.955761,-1.6768152,A2_B,9.481299,0.09663241,0.37435555,0.68974346,0.45664173
part2_faceAlign_frame_face_B_A2_1813.jpg,1.6827624,8.386529,-15.112917,A2_B,25.182209,0.27239588,0.51872003,0.7639347,0.36196113
part2_faceAlign_frame_face_B_A2_1814.jpg,-5.927743,-3.0783286,5.193873,A2_B,14.199944,0.14945516,0.2762639,0.51600415,0.50505763
part2_faceAlign_frame_face_B_A2_1815.jpg,-4.8769703,-2.6474473,-6.7376127,A2_B,14.262031,0.1501502,0.3097395,0.5253221,0.42097965
part2_faceAlign_frame_face_B_A2_1816.jpg,-3.7952542,0.3333787,-4.8599896,A2_B,8.988623,0.09111716,0.3442009,0.58978325,0.43421078
part2_faceAlign_frame_face_B_A2_1817.jpg,-3.8543594,7.495061,-9.294219,A2_B,20.643639,0.22158895,0.3423179,0.74465644,0.40296394
part2_faceAlign_frame_face_B_A2_1818.jpg,-5.1214314,1.8324345,1.4800245,A2_B,8.43389,0.08490722,0.30195144,0.62220067,0.47888717
part2_faceAlign_frame_face_B_A2_1819.jpg,-4.9907866,1.3117756,-8.778374,A2_B,15.080936,0.15931742,0.30611354,0.6109413,0.40659896
part2_faceAlign_frame_face_B_A2_182.jpg,3.5175462,-13.863205,13.216887,A2_B,30.597637,0.33301875,0.5771727,0.2827784,0.5615937
part2_faceAlign_frame_face_B_A2_1820.jpg,-1.2686434,5.166396,2.6405213,A2_B,9.075561,0.09209038,0.42469388,0.6942985,0.48706484
part2_faceAlign_frame_face_B_A2_1821.jpg,-1.2991556,7.239086,-20.544125,A2_B,29.082367,0.3160561,0.42372185,0.73912096,0.32368886
part2_faceAlign_frame_face_B_A2_1822.jpg,-6.50046,6.3265786,-12.2469015,A2_B,25.07394,0.27118385,0.25801823,0.71938777,0.38215715
part2_faceAlign_frame_face_B_A2_1823.jpg,-6.3547745,4.5497437,-9.694929,A2_B,20.599447,0.22109425,0.2626595,0.6809632,0.40014023
part2_faceAlign_frame_face_B_A2_1824.jpg,-5.715805,-1.196123,0.30658406,A2_B,7.218512,0.0713017,0.28301582,0.5567074,0.47061825
part2_faceAlign_frame_face_B_A2_1825.jpg,-2.5189686,7.106573,-5.615499,A2_B,15.241041,0.1611097,0.38486093,0.73625535,0.4288869
part2_faceAlign_frame_face_B_A2_1826.jpg,-5.1277084,0.6871506,-1.1701164,A2_B,6.9849753,0.06868737,0.30175146,0.5974337,0.46021235
part2_faceAlign_frame_face_B_A2_1827.jpg,-4.542179,4.3154297,-4.6155577,A2_B,13.473166,0.14131927,0.3204053,0.6758961,0.4359332
part2_faceAlign_frame_face_B_A2_1828.jpg,-5.280967,-0.982709,-3.6339588,A2_B,9.8976345,0.101293065,0.29686892,0.5613225,0.4428503
part2_faceAlign_frame_face_B_A2_1829.jpg,-6.2450066,1.8770714,-11.710254,A2_B,19.832333,0.2125068,0.2661565,0.623166,0.38593876
part2_faceAlign_frame_face_B_A2_183.jpg,3.7047725,-14.191686,9.640928,A2_B,27.537386,0.29876083,0.5831374,0.27567494,0.5363949
part2_faceAlign_frame_face_B_A2_1830.jpg,-5.7828,6.704573,-6.944733,A2_B,19.432106,0.20802648,0.28088146,0.727562,0.41952014
part2_faceAlign_frame_face_B_A2_1831.jpg,-5.6629205,-2.4068027,-2.5077136,A2_B,10.577436,0.108903095,0.28470066,0.5305261,0.45078662
part2_faceAlign_frame_face_B_A2_1832.jpg,-3.9398272,4.007161,-16.61389,A2_B,24.560879,0.2654404,0.33959508,0.66922975,0.35138416
part2_faceAlign_frame_face_B_A2_1833.jpg,-5.5132775,2.567375,-7.881175,A2_B,15.961827,0.16917853,0.289468,0.638094,0.41292128
part2_faceAlign_frame_face_B_A2_1834.jpg,-3.5403073,7.225678,-11.524073,A2_B,22.290058,0.24001975,0.35232303,0.738831,0.38725075
part2_faceAlign_frame_face_B_A2_1835.jpg,-4.9267497,5.7779913,-7.4375935,A2_B,18.142334,0.19358815,0.3081536,0.7075244,0.4160471
part2_faceAlign_frame_face_B_A2_1836.jpg,-7.818342,4.6278815,1.857543,A2_B,14.303767,0.15061742,0.21603303,0.682653,0.48154745
part2_faceAlign_frame_face_B_A2_1837.jpg,-7.1229672,-1.7546358,4.313004,A2_B,13.190607,0.13815618,0.23818634,0.5446294,0.4988504
part2_faceAlign_frame_face_B_A2_1838.jpg,-12.969904,6.1298003,57.501896,A2_B,76.6016,0.84800905,0.05191413,0.71513236,0.87365836
part2_faceAlign_frame_face_B_A2_1839.jpg,-0.3547607,1.7418525,66.39327,A2_B,68.48988,0.7572026,0.45380843,0.6202418,0.9363135
part2_faceAlign_frame_face_B_A2_184.jpg,-1.7163866,-11.169703,23.239847,A2_B,36.12594,0.39490518,0.41042963,0.34102613,0.63222283
part2_faceAlign_frame_face_B_A2_1840.jpg,-1.6052325,8.272458,-7.723599,A2_B,17.60129,0.18753146,0.4139708,0.7614679,0.41403168
part2_faceAlign_frame_face_B_A2_1841.jpg,-4.1605816,6.3820944,0.69466186,A2_B,11.237338,0.116290346,0.33256227,0.7205883,0.47335294
part2_faceAlign_frame_face_B_A2_1842.jpg,-3.6008961,5.026611,-1.5480359,A2_B,10.175543,0.10440411,0.3503928,0.6912756,0.4575492
