,start,end,times,silent_length,norm_silentlength,condition
217,59.307205,63.56,S2,4.252795,0.073923776107306,A2
218,79.400356,84.59,S3,5.189644,0.09920490056845,A2
219,107.271501,113.92,S4,6.648499,0.138572498575987,A2
220,21.448902,25.19,S1,3.741098,0.060115493723064,A2
221,48.089258,53.95,S2,5.860742,0.117314662188119,A2
222,87.435015,91.53,S3,4.09498499999999,0.069665230438565,A2
223,106.834659,112.06,S4,5.225341,0.100168193799152,A2
224,24.585116,29.15,S1,4.564884,0.082345582451716,A2
225,50.724463,62.451846,S2,11.727383,0.275627561374491,A2
226,66.690659,69.5,S3,2.809341,0.034971778263537,A2
227,96.503644,109.74,S4,13.236356,0.316347607210594,A2
228,111.622077,121.936522,S5,10.314445,0.237499046070658,A2
229,19.55746,22.55,S1,2.99254,0.039915452986098,A2
230,156.341864,158.01,S2,1.668136,0.004176051694281,A2
231,16.873211,25.1,S1,8.226789,0.181163082464938,A2
232,68.547418,74.99,S2,6.442582,0.133015772459329,A2
233,22.717341,27.8,S1,5.082659,0.096317881315107,A2
234,143.162113,145.733887,S2,2.571774,0.028560968309253,A2
235,205.527644,210.02,S3,4.492356,0.080388394692623,A2
236,21.742789,24.04,S1,2.297211,0.021151811256809,A2
237,47.702362,53.55,S2,5.847638,0.116961047192598,A2
238,26.162374,28.82,S1,2.657626,0.030877707823559,A2
239,65.881614,70.53,S2,4.648386,0.084598906578394,A2
240,143.536297,162.56,S3,19.023703,0.472520736292049,A2
241,189.796131,192.07,S4,2.27386899999999,0.020521921053401,A2
242,15.466113,19.17,S1,3.703887,0.059111344791567,A2
243,48.840356,56.573412,S2,7.733056,0.167839563494886,A2
244,64.984807,75.83822,S3,10.853413,0.252043243789367,A2
245,89.269318,92.254006,S4,2.98468800000001,0.039703564635608,A2
246,19.484866,21.75,S1,2.265134,0.020286204708325,A2
247,49.036914,52.96,S2,3.923086,0.065026489282044,A2
248,129.89911,131.66,S3,1.76088999999999,0.006679043551313,A2
249,24.56705,28.25,S1,3.68295,0.058546354165711,A2
250,57.272878,59.86,S2,2.587122,0.028975138253641,A2
251,65.260938,70.05,S3,4.789062,0.088395086608149,A2
252,141.675015,145.7,S4,4.02498499999999,0.067776261445398,A2
253,65.861507,68.13,S1,2.26849299999999,0.020376848234726,A2
254,112.195371,114.65,S1,2.45462900000001,0.025399778699187,A2
255,122.381721,126.63,S2,4.248279,0.073801910621975,A2
256,28.719098,31.92,S1,3.200902,0.045538158091161,A2
257,108.594089,110.9,S2,2.30591100000001,0.021386583117389,A2
258,18.293887,20.9,S1,2.606113,0.029487615541487,A2
259,59.413175,63.43,S2,4.016825,0.067556061631337,A2
260,69.315371,75.03,S3,5.714629,0.113371763238138,A2
261,103.385638,114.4,S4,11.014362,0.256386496224814,A2
262,27.320237,30.33,S1,3.009763,0.040380220314232,A2
263,93.830884,97.98,S2,4.14911600000001,0.071125970160983,A2
264,38.137092,40.34,S1,2.202908,0.018607019214485,A2
265,47.591691,49.85,S2,2.258309,0.020102030231492,A2
266,71.812463,77.6,S3,5.787537,0.115339205400336,A2
267,86.472404,93.83,S4,7.357596,0.157707673520962,A2
268,101.026113,104.88,S5,3.853887,0.063159135491212,A2
269,175.175668,183.23,S6,8.05433199999999,0.176509283527014,A2
270,21.652985,27.39,S1,5.737015,0.113975855522153,A2
271,91.747585,96.07,S2,4.32241499999999,0.075802490697367,A2
272,23.070101,26.94,S1,3.869899,0.063591223655764,A2
273,32.34654,35.16,S2,2.81346,0.035082930596149,A2
274,71.599407,75.24,S1,3.640593,0.057403339027945,A2
275,119.42781,121.99,S2,2.56219,0.028302341468817,A2
276,156.564036,161.85,S3,5.28596400000001,0.101804121903049,A2
277,13.179347,15.86,S1,2.680653,0.031499097666497,A2
278,35.838576,38.58,S2,2.74142399999999,0.033139019590551,A2
279,18.793852,21.46,S1,2.666148,0.031107676305842,A2
280,29.055525,31.32,S2,2.264475,0.020268421414518,A2
281,77.712,81.34,S3,3.628,0.057063513506074,A2
282,26.496855,30.56,S1,4.063145,0.068806019399388,A2
283,34.642184,37.27,S2,2.627816,0.030073276885183,A2
284,65.162635,72.44,S3,7.277365,0.155542618216807,A2
285,86.863763,91.06,S1,4.196237,0.072397543131369,A2
286,24.236866,26.28,S1,2.043134,0.014295474472851,A2
