image_ID,roll,pitch,yaw,condition,rollpitchyaw,norm_yaw,norm_roll,norm_pitch,norm_rollpitchyaw,condition
part2_faceAlign_frame_face_B_A1_24.jpg,-1.4487251,-4.298048,3.7188058,A1_B,9.465579,0.49474877,0.46726987,0.513899,0.09976775,B_A1
part2_faceAlign_frame_face_B_A1_240.jpg,4.2817183,4.202033,2.6825552,A1_B,11.1663065,0.48726296,0.63647777,0.714325,0.118758775,B_A1
part2_faceAlign_frame_face_B_A1_2400.jpg,4.048129,1.1362711,14.808071,A1_B,19.992472,0.5748571,0.6295803,0.64203644,0.21731538,B_A1
part2_faceAlign_frame_face_B_A1_2401.jpg,1.7205166,0.83334476,15.115221,A1_B,17.669083,0.5770759,0.56085086,0.6348937,0.19137146,B_A1
part2_faceAlign_frame_face_B_A1_2402.jpg,2.0429404,0.22111346,13.324587,A1_B,15.58864,0.56414044,0.5703713,0.6204577,0.16814037,B_A1
part2_faceAlign_frame_face_B_A1_2403.jpg,0.9322665,-1.0840399,5.604979,A1_B,7.6212854,0.5083744,0.5375755,0.5896831,0.07917362,B_A1
part2_faceAlign_frame_face_B_A1_2404.jpg,3.291059,-5.4494405,-2.5699832,A1_B,11.310483,0.4493189,0.60722566,0.48675,0.12036871,B_A1
part2_faceAlign_frame_face_B_A1_2405.jpg,0.58770096,-3.779633,-3.0465224,A1_B,7.4138565,0.4458764,0.5274012,0.52612287,0.07685738,B_A1
part2_faceAlign_frame_face_B_A1_2406.jpg,-1.8012928,1.8927857,19.251438,A1_B,22.945517,0.6069557,0.4568593,0.65987456,0.2502903,B_A1
part2_faceAlign_frame_face_B_A1_2407.jpg,2.5394537,2.2883058,7.9842963,A1_B,12.812056,0.52556247,0.58503234,0.66920066,0.1371359,B_A1
part2_faceAlign_frame_face_B_A1_2408.jpg,2.2461164,-6.795097,-2.7015815,A1_B,11.742794,0.44836822,0.5763707,0.45502034,0.12519607,B_A1
part2_faceAlign_frame_face_B_A1_2409.jpg,2.361745,-4.3633056,6.774329,A1_B,13.49938,0.51682174,0.579785,0.5123603,0.14481084,B_A1
part2_faceAlign_frame_face_B_A1_241.jpg,4.598378,4.283163,2.1732023,A1_B,11.054744,0.48358342,0.645828,0.71623796,0.117513016,B_A1
part2_faceAlign_frame_face_B_A1_2410.jpg,3.3599544,8.2229595,17.552929,A1_B,29.135843,0.5946858,0.60926,0.8091357,0.31941402,B_A1
part2_faceAlign_frame_face_B_A1_2411.jpg,2.7048872,3.0302687,17.539314,A1_B,23.274471,0.59458745,0.58991724,0.68669564,0.25396353,B_A1
part2_faceAlign_frame_face_B_A1_2412.jpg,1.5789758,3.7483501,13.43704,A1_B,18.764366,0.56495285,0.55667144,0.70362747,0.20360185,B_A1
part2_faceAlign_frame_face_B_A1_2413.jpg,1.9205339,-6.512289,4.0716386,A1_B,12.504461,0.49729764,0.56675696,0.46168876,0.13370116,B_A1
part2_faceAlign_frame_face_B_A1_2414.jpg,3.284575,-19.29737,4.7286935,A1_B,27.310638,0.50204414,0.60703415,0.16022545,0.29903305,B_A1
part2_faceAlign_frame_face_B_A1_2415.jpg,3.099052,-21.26282,8.054117,A1_B,32.41599,0.52606684,0.6015561,0.11388155,0.3560415,B_A1
part2_faceAlign_frame_face_B_A1_2416.jpg,0.016020048,-20.755173,-0.16018806,A1_B,20.931381,0.46672714,0.5105207,0.1258515,0.22779962,B_A1
part2_faceAlign_frame_face_B_A1_2417.jpg,-1.4613631,-18.259386,6.829437,A1_B,26.550186,0.51721984,0.4668967,0.18470041,0.29054153,B_A1
part2_faceAlign_frame_face_B_A1_2418.jpg,-1.3270358,-18.038166,2.2736099,A1_B,21.638811,0.48430878,0.4708631,0.18991663,0.23569909,B_A1
part2_faceAlign_frame_face_B_A1_2419.jpg,0.6903694,-20.489643,0.49413478,A1_B,21.674147,0.4714539,0.53043276,0.1321125,0.23609366,B_A1
part2_faceAlign_frame_face_B_A1_242.jpg,7.165794,-4.3309493,-21.872591,A1_B,33.369335,0.30987784,0.7216384,0.5131232,0.36668694,B_A1
part2_faceAlign_frame_face_B_A1_2420.jpg,0.09516263,-16.051996,-0.32981643,A1_B,16.476976,0.46550173,0.5128576,0.23674913,0.1780599,B_A1
part2_faceAlign_frame_face_B_A1_2421.jpg,0.17357056,-18.705767,1.6073544,A1_B,20.486692,0.47949576,0.51517284,0.17417507,0.22283405,B_A1
part2_faceAlign_frame_face_B_A1_2422.jpg,2.326878,-19.580818,3.748225,A1_B,25.65592,0.4949613,0.57875544,0.15354197,0.28055578,B_A1
part2_faceAlign_frame_face_B_A1_2423.jpg,1.6620433,-20.605911,5.3825235,A1_B,27.650478,0.5067674,0.55912423,0.12937099,0.30282784,B_A1
part2_faceAlign_frame_face_B_A1_2424.jpg,2.8514764,-20.928856,5.6943903,A1_B,29.474724,0.50902027,0.59424573,0.12175617,0.3231981,B_A1
part2_faceAlign_frame_face_B_A1_2425.jpg,2.4373932,-20.819391,1.7855897,A1_B,25.042374,0.48078334,0.58201873,0.12433728,0.27370468,B_A1
part2_faceAlign_frame_face_B_A1_2426.jpg,1.6912715,-21.854641,1.3051074,A1_B,24.851019,0.47731233,0.5599873,0.09992681,0.2715679,B_A1
part2_faceAlign_frame_face_B_A1_2427.jpg,3.806789,-21.36186,3.03635,A1_B,28.205,0.48981872,0.62245405,0.11154623,0.30901986,B_A1
part2_faceAlign_frame_face_B_A1_2428.jpg,0.27257052,-21.550053,-0.9208118,A1_B,22.743435,0.46123242,0.518096,0.10710879,0.24803376,B_A1
part2_faceAlign_frame_face_B_A1_2429.jpg,2.0890954,-21.647228,0.76086426,A1_B,24.497189,0.47338074,0.57173425,0.10481746,0.2676169,B_A1
part2_faceAlign_frame_face_B_A1_243.jpg,3.1560705,-5.56863,0.8739806,A1_B,9.598681,0.4741979,0.6032397,0.4839396,0.10125403,B_A1
part2_faceAlign_frame_face_B_A1_2430.jpg,1.8722646,-22.037283,3.2130177,A1_B,27.122566,0.491095,0.56533164,0.09562024,0.29693297,B_A1
part2_faceAlign_frame_face_B_A1_2431.jpg,2.104935,-18.293879,3.3460186,A1_B,23.744831,0.49205577,0.5722019,0.18388711,0.25921577,B_A1
part2_faceAlign_frame_face_B_A1_2432.jpg,2.0909162,-20.15059,-1.0842109,A1_B,23.325718,0.46005204,0.57178795,0.14010713,0.2545358,B_A1
part2_faceAlign_frame_face_B_A1_2433.jpg,2.914881,-20.814138,2.270333,A1_B,25.999352,0.4842851,0.5961179,0.12446114,0.2843907,B_A1
part2_faceAlign_frame_face_B_A1_2434.jpg,0.5467359,-21.304552,2.9739728,A1_B,24.82526,0.48936817,0.5261916,0.11289752,0.2712803,B_A1
part2_faceAlign_frame_face_B_A1_2435.jpg,2.7730176,-12.6545,2.3295505,A1_B,17.757069,0.48471287,0.591929,0.31685972,0.19235395,B_A1
part2_faceAlign_frame_face_B_A1_2436.jpg,2.8387322,-19.282112,-0.97787476,A1_B,23.098719,0.4608202,0.5938694,0.16058524,0.25200102,B_A1
part2_faceAlign_frame_face_B_A1_2437.jpg,-0.27937022,-18.365877,6.237154,A1_B,24.8824,0.5129412,0.50179845,0.18218942,0.27191833,B_A1
part2_faceAlign_frame_face_B_A1_2438.jpg,0.68687356,-17.639175,-2.3540087,A1_B,20.680058,0.45087907,0.5303296,0.19932455,0.22499324,B_A1
part2_faceAlign_frame_face_B_A1_2439.jpg,5.131057,-16.280495,4.673152,A1_B,26.084705,0.5016429,0.6615569,0.23136128,0.28534377,B_A1
part2_faceAlign_frame_face_B_A1_244.jpg,2.9914522,-4.137358,8.394372,A1_B,15.523182,0.5285248,0.59837884,0.517688,0.16740943,B_A1
part2_faceAlign_frame_face_B_A1_2440.jpg,2.6846573,-16.450172,-9.578066,A1_B,28.712896,0.39869288,0.5893199,0.22736041,0.31469125,B_A1
part2_faceAlign_frame_face_B_A1_2441.jpg,-0.13400316,-12.287941,0.268899,A1_B,12.690843,0.46982682,0.5060908,0.32550293,0.13578238,B_A1
part2_faceAlign_frame_face_B_A1_2442.jpg,4.0684123,-13.644755,-3.148604,A1_B,20.86177,0.44513896,0.6301792,0.29351017,0.22702233,B_A1
part2_faceAlign_frame_face_B_A1_2443.jpg,3.7833266,-14.067415,-6.951585,A1_B,24.802326,0.41766644,0.62176126,0.28354415,0.2710242,B_A1
part2_faceAlign_frame_face_B_A1_2444.jpg,-0.24814068,-20.124023,0.51669854,A1_B,20.888863,0.47161692,0.5027206,0.14073357,0.22732484,B_A1
part2_faceAlign_frame_face_B_A1_2445.jpg,-2.8100896,-14.21502,20.312029,A1_B,37.33714,0.61461735,0.4270717,0.28006375,0.41099307,B_A1
part2_faceAlign_frame_face_B_A1_2446.jpg,-0.27285343,-19.497114,10.43406,A1_B,30.20403,0.54325944,0.50199085,0.15551564,0.33134183,B_A1
part2_faceAlign_frame_face_B_A1_2447.jpg,-0.02586114,-20.051804,-4.28213,A1_B,24.359795,0.43695042,0.509284,0.14243646,0.2660827,B_A1
part2_faceAlign_frame_face_B_A1_2448.jpg,0.81084335,-18.364296,-6.355592,A1_B,25.530731,0.42197186,0.5339901,0.1822267,0.27915788,B_A1
part2_faceAlign_frame_face_B_A1_2449.jpg,-1.1274941,-18.717106,2.7462888,A1_B,22.590889,0.48772338,0.4767551,0.1739077,0.24633038,B_A1
part2_faceAlign_frame_face_B_A1_245.jpg,3.0209982,-5.128323,4.4924965,A1_B,12.641818,0.50033784,0.59925133,0.49432173,0.13523494,B_A1
part2_faceAlign_frame_face_B_A1_2450.jpg,-1.212727,-16.360235,2.841094,A1_B,20.414055,0.48840824,0.4742384,0.22948106,0.22202295,B_A1
part2_faceAlign_frame_face_B_A1_2451.jpg,-0.066786274,-18.940187,4.1858664,A1_B,23.19284,0.4981228,0.5080756,0.16864759,0.25305203,B_A1
part2_faceAlign_frame_face_B_A1_2452.jpg,0.16814606,-18.960648,4.174111,A1_B,23.302904,0.49803787,0.5150126,0.16816515,0.25428104,B_A1
part2_faceAlign_frame_face_B_A1_2453.jpg,-3.9779048,-20.540115,0.79649436,A1_B,25.314514,0.47363815,0.39258853,0.1309224,0.2767435,B_A1
part2_faceAlign_frame_face_B_A1_2454.jpg,1.62557,-19.701971,-8.123538,A1_B,29.45108,0.40920028,0.5580473,0.15068527,0.3229341,B_A1
part2_faceAlign_frame_face_B_A1_2455.jpg,-1.6720222,-16.829453,-4.5203614,A1_B,23.021835,0.43522945,0.4606764,0.21841724,0.2511425,B_A1
part2_faceAlign_frame_face_B_A1_2456.jpg,4.208351,-20.460299,-6.1745667,A1_B,30.843216,0.42327955,0.6343113,0.13280442,0.33847925,B_A1
part2_faceAlign_frame_face_B_A1_2457.jpg,1.2255536,-14.647862,-5.8087535,A1_B,21.682169,0.42592216,0.5462356,0.26985762,0.23618324,B_A1
part2_faceAlign_frame_face_B_A1_2458.jpg,1.5889535,-20.168608,0.5160138,A1_B,22.273575,0.47161198,0.55696607,0.1396823,0.24278712,B_A1
part2_faceAlign_frame_face_B_A1_2459.jpg,2.0922997,-21.936703,3.690911,A1_B,27.719913,0.49454725,0.57182884,0.09799185,0.30360317,B_A1
part2_faceAlign_frame_face_B_A1_246.jpg,4.283522,-5.8849998,6.4617,A1_B,16.630222,0.5145633,0.63653094,0.4764798,0.17977113,B_A1
part2_faceAlign_frame_face_B_A1_2460.jpg,2.7210197,-20.744476,10.082687,A1_B,33.548183,0.5407211,0.5903936,0.12610371,0.36868405,B_A1
part2_faceAlign_frame_face_B_A1_2461.jpg,4.7647414,-13.146649,3.0656555,A1_B,20.977045,0.49003047,0.6507404,0.30525517,0.22830953,B_A1
part2_faceAlign_frame_face_B_A1_2462.jpg,1.5165676,-19.586794,0.9607461,A1_B,22.064108,0.4748247,0.55482864,0.15340106,0.24044812,B_A1
part2_faceAlign_frame_face_B_A1_2463.jpg,1.2420971,-21.075493,1.7512059,A1_B,24.068796,0.48053494,0.54672414,0.118298575,0.2628333,B_A1
part2_faceAlign_frame_face_B_A1_2464.jpg,0.34703875,-22.215439,5.3214564,A1_B,27.883934,0.50632626,0.52029496,0.09141944,0.3054347,B_A1
part2_faceAlign_frame_face_B_A1_2465.jpg,-1.9687202,-16.425592,4.5684853,A1_B,22.962797,0.5008868,0.4519155,0.22793998,0.25048324,B_A1
part2_faceAlign_frame_face_B_A1_2466.jpg,0.10075346,-17.75421,-1.3985219,A1_B,19.253485,0.45778146,0.5130227,0.19661212,0.20906354,B_A1
part2_faceAlign_frame_face_B_A1_2467.jpg,-1.2855176,-16.13459,-5.9395266,A1_B,23.359634,0.42497748,0.47208905,0.23480162,0.2549145,B_A1
part2_faceAlign_frame_face_B_A1_2468.jpg,2.050607,-21.338617,1.592854,A1_B,24.982079,0.47939104,0.57059777,0.11209428,0.27303138,B_A1
part2_faceAlign_frame_face_B_A1_2469.jpg,6.2677135,-4.5470595,0.6752224,A1_B,11.489996,0.4727621,0.6951199,0.5080275,0.12237322,B_A1
part2_faceAlign_frame_face_B_A1_247.jpg,3.6346185,-5.2708373,2.8115797,A1_B,11.717035,0.488195,0.61737025,0.4909613,0.12490844,B_A1
part2_faceAlign_frame_face_B_A1_2470.jpg,5.467925,-2.7526567,10.010842,A1_B,18.231424,0.54020214,0.6715039,0.55033827,0.1976508,B_A1
part2_faceAlign_frame_face_B_A1_2471.jpg,4.6223726,-9.181985,0.38951918,A1_B,14.193876,0.47069818,0.64653647,0.39873922,0.15256587,B_A1
part2_faceAlign_frame_face_B_A1_2472.jpg,6.7166605,1.2248374,-46.530025,A1_B,54.471523,0.13175377,0.70837635,0.6441248,0.60232264,B_A1
part2_faceAlign_frame_face_B_A1_2473.jpg,8.259823,1.1583556,1.716639,A1_B,11.134817,0.4802852,0.7539427,0.6425572,0.11840715,B_A1
part2_faceAlign_frame_face_B_A1_2474.jpg,5.494454,0.2065162,18.443348,A1_B,24.144318,0.6011181,0.6722872,0.6201135,0.2636766,B_A1
part2_faceAlign_frame_face_B_A1_2475.jpg,5.6539655,0.8888206,3.5026867,A1_B,10.045473,0.49318755,0.67699724,0.63620174,0.10624309,B_A1
part2_faceAlign_frame_face_B_A1_2476.jpg,7.807427,1.6324457,10.516865,A1_B,19.956738,0.5438576,0.7405844,0.65373594,0.21691635,B_A1
part2_faceAlign_frame_face_B_A1_2477.jpg,6.755053,3.3986566,6.0950236,A1_B,16.248734,0.51191443,0.70951,0.69538194,0.17551124,B_A1
part2_faceAlign_frame_face_B_A1_2478.jpg,6.423558,0.0198869,0.4801501,A1_B,6.9235954,0.47135288,0.6997217,0.6157129,0.07138292,B_A1
part2_faceAlign_frame_face_B_A1_2479.jpg,5.692519,-2.9250686,12.966145,A1_B,21.583733,0.56155103,0.6781357,0.54627293,0.23508406,B_A1
part2_faceAlign_frame_face_B_A1_248.jpg,4.342728,-2.4362574,8.865796,A1_B,15.644781,0.5319304,0.6382792,0.55779874,0.16876726,B_A1
part2_faceAlign_frame_face_B_A1_2480.jpg,6.8043084,0.7903861,9.811812,A1_B,17.406507,0.53876436,0.71096444,0.63388073,0.18843944,B_A1
part2_faceAlign_frame_face_B_A1_2481.jpg,6.2896333,-4.3436785,4.2003794,A1_B,14.833692,0.49822763,0.69576716,0.5128231,0.1597103,B_A1
part2_faceAlign_frame_face_B_A1_2482.jpg,5.800892,2.5339568,-0.31510878,A1_B,8.649958,0.46560797,0.6813357,0.6749929,0.090660185,B_A1
part2_faceAlign_frame_face_B_A1_2483.jpg,1.953586,-0.5503571,8.045316,A1_B,10.549259,0.5260033,0.56773293,0.60226697,0.11186857,B_A1
part2_faceAlign_frame_face_B_A1_2484.jpg,6.6904187,-1.6369382,11.148097,A1_B,19.475454,0.54841757,0.7076015,0.57664615,0.21154214,B_A1
part2_faceAlign_frame_face_B_A1_2485.jpg,8.926804,-2.172145,7.7442827,A1_B,18.843231,0.5238286,0.77363724,0.5640263,0.20448248,B_A1
part2_faceAlign_frame_face_B_A1_2486.jpg,9.799614,-4.90181,13.887837,A1_B,28.58926,0.56820935,0.79940945,0.49966273,0.31331065,B_A1
part2_faceAlign_frame_face_B_A1_2487.jpg,-7.456393,2.582783,21.013468,A1_B,31.052643,0.6196845,0.2898762,0.6761442,0.3408178,B_A1
part2_faceAlign_frame_face_B_A1_2488.jpg,-6.9072523,3.2410698,20.604704,A1_B,30.753025,0.61673164,0.30609113,0.6916662,0.33747214,B_A1
part2_faceAlign_frame_face_B_A1_2489.jpg,6.607983,-8.910997,-16.906536,A1_B,32.425514,0.34575236,0.70516735,0.4051289,0.35614786,B_A1
part2_faceAlign_frame_face_B_A1_249.jpg,3.05591,3.9121778,9.345996,A1_B,16.314083,0.5353993,0.6002822,0.70749044,0.17624097,B_A1
part2_faceAlign_frame_face_B_A1_2490.jpg,7.863299,-2.306139,-32.568142,A1_B,42.73758,0.23261371,0.7422342,0.56086683,0.4712966,B_A1
part2_faceAlign_frame_face_B_A1_2491.jpg,7.3928127,-3.277945,-14.815389,A1_B,25.486145,0.3608587,0.72834176,0.53795236,0.27866,B_A1
part2_faceAlign_frame_face_B_A1_2492.jpg,6.163952,-2.7913463,0.8147841,A1_B,9.770082,0.47377026,0.69205606,0.549426,0.10316796,B_A1
part2_faceAlign_frame_face_B_A1_2493.jpg,8.105424,-6.4005365,-2.0739806,A1_B,16.57994,0.45290196,0.7493836,0.46432382,0.17920965,B_A1
part2_faceAlign_frame_face_B_A1_2494.jpg,6.242528,-10.35865,1.8352548,A1_B,18.436432,0.48114213,0.69437623,0.37099424,0.19994,B_A1
part2_faceAlign_frame_face_B_A1_2495.jpg,3.7759707,0.49269167,-31.526783,A1_B,35.795444,0.24013643,0.62154406,0.6268613,0.39377788,B_A1
part2_faceAlign_frame_face_B_A1_2496.jpg,7.535072,-4.8455734,-3.9379086,A1_B,16.318554,0.43943706,0.73254234,0.5009888,0.17629088,B_A1
part2_faceAlign_frame_face_B_A1_2497.jpg,9.051761,-3.7328875,-15.346058,A1_B,28.130707,0.35702518,0.777327,0.52722514,0.30819026,B_A1
part2_faceAlign_frame_face_B_A1_2498.jpg,6.4376073,-9.786028,-0.14554884,A1_B,16.369184,0.4668329,0.70013654,0.38449627,0.17685625,B_A1
part2_faceAlign_frame_face_B_A1_2499.jpg,8.368671,-7.589202,8.1708765,A1_B,24.12875,0.5269103,0.7571568,0.4362959,0.26350278,B_A1
part2_faceAlign_frame_face_B_A1_25.jpg,-3.4609313,-4.226556,3.348789,A1_B,11.036276,0.49207577,0.40785366,0.51558477,0.1173068,B_A1
part2_faceAlign_frame_face_B_A1_250.jpg,4.3275347,6.6665754,9.996685,A1_B,20.990795,0.54009986,0.63783056,0.7724372,0.22846307,B_A1
part2_faceAlign_frame_face_B_A1_2500.jpg,4.930809,-8.155564,7.718754,A1_B,20.805126,0.52364415,0.655644,0.4229415,0.22638981,B_A1
part2_faceAlign_frame_face_B_A1_2501.jpg,4.678475,-7.5423174,12.649269,A1_B,24.870062,0.559262,0.64819306,0.43740144,0.27178055,B_A1
part2_faceAlign_frame_face_B_A1_2502.jpg,10.954333,2.3619602,-11.395075,A1_B,24.711369,0.3855669,0.8335059,0.67093736,0.27000853,B_A1
part2_faceAlign_frame_face_B_A1_2503.jpg,10.581749,-1.0958769,-2.6642547,A1_B,14.341881,0.44863787,0.8225043,0.589404,0.15421854,B_A1
part2_faceAlign_frame_face_B_A1_2504.jpg,6.341949,0.17228748,-2.8503115,A1_B,9.364548,0.44729382,0.697312,0.6193064,0.09863959,B_A1
part2_faceAlign_frame_face_B_A1_2505.jpg,9.352821,1.9781524,-3.7459009,A1_B,15.076875,0.44082412,0.7862166,0.66188747,0.16242579,B_A1
part2_faceAlign_frame_face_B_A1_2506.jpg,6.2038007,-0.8883427,4.1198797,A1_B,11.212023,0.49764612,0.6932327,0.5942975,0.11926926,B_A1
part2_faceAlign_frame_face_B_A1_2507.jpg,7.7277412,-3.5280225,-3.407438,A1_B,14.663202,0.44326916,0.7382315,0.5320557,0.15780655,B_A1
part2_faceAlign_frame_face_B_A1_2508.jpg,7.600269,-1.2042562,-9.211307,A1_B,18.015831,0.4013423,0.7344675,0.5868485,0.19524339,B_A1
part2_faceAlign_frame_face_B_A1_2509.jpg,7.455112,-3.690009,-12.801777,A1_B,23.946898,0.37540492,0.73018134,0.52823615,0.26147214,B_A1
part2_faceAlign_frame_face_B_A1_251.jpg,4.2621226,4.6383033,10.265089,A1_B,19.165516,0.5420388,0.6358991,0.72461194,0.20808125,B_A1
part2_faceAlign_frame_face_B_A1_2510.jpg,13.85145,-1.9117663,-23.986507,A1_B,39.749725,0.294607,0.9190516,0.5701659,0.437933,B_A1
part2_faceAlign_frame_face_B_A1_2511.jpg,13.416347,-2.1799152,-12.345426,A1_B,27.941689,0.3787016,0.9062039,0.56384313,0.3060796,B_A1
part2_faceAlign_frame_face_B_A1_2512.jpg,11.155871,-2.2532027,-1.0418099,A1_B,14.450884,0.46035832,0.8394569,0.5621151,0.15543571,B_A1
part2_faceAlign_frame_face_B_A1_2513.jpg,10.209944,-2.2201629,-11.844974,A1_B,24.275082,0.38231683,0.81152564,0.5628941,0.26513678,B_A1
part2_faceAlign_frame_face_B_A1_2514.jpg,5.0897446,-1.4710754,10.153542,A1_B,16.714361,0.541233,0.66033703,0.58055705,0.18071064,B_A1
part2_faceAlign_frame_face_B_A1_2515.jpg,9.03063,2.2109504,5.2993045,A1_B,16.540886,0.5061662,0.776703,0.6673767,0.17877355,B_A1
part2_faceAlign_frame_face_B_A1_2516.jpg,6.5835743,-2.808136,1.5030961,A1_B,10.894806,0.4787426,0.7044466,0.5490301,0.11572709,B_A1
part2_faceAlign_frame_face_B_A1_2517.jpg,3.3000522,-1.7193893,9.599184,A1_B,14.618626,0.53722835,0.6074912,0.574702,0.15730879,B_A1
part2_faceAlign_frame_face_B_A1_2518.jpg,4.785601,-6.948697,8.826284,A1_B,20.560583,0.53164494,0.6513563,0.45139858,0.22365914,B_A1
part2_faceAlign_frame_face_B_A1_2519.jpg,2.702074,-5.2537518,1.842516,A1_B,9.798342,0.48119453,0.58983415,0.49136418,0.10348352,B_A1
part2_faceAlign_frame_face_B_A1_252.jpg,7.059382,3.8850632,12.91859,A1_B,23.863033,0.56120753,0.7184962,0.70685107,0.26053566,B_A1
part2_faceAlign_frame_face_B_A1_2520.jpg,2.890376,-3.3503108,11.181274,A1_B,17.42196,0.5486573,0.5953944,0.536246,0.188612,B_A1
part2_faceAlign_frame_face_B_A1_2521.jpg,7.3686733,6.041482,8.05362,A1_B,21.463776,0.52606326,0.72762895,0.7576979,0.23374456,B_A1
part2_faceAlign_frame_face_B_A1_2522.jpg,5.538907,4.242055,6.592325,A1_B,16.373287,0.5155069,0.6735998,0.7152687,0.17690207,B_A1
part2_faceAlign_frame_face_B_A1_2523.jpg,5.437448,-3.4894829,3.428709,A1_B,12.35564,0.49265313,0.670604,0.5329644,0.13203937,B_A1
part2_faceAlign_frame_face_B_A1_2524.jpg,2.410992,-1.099356,5.0321326,A1_B,8.54248,0.5042362,0.5812391,0.589322,0.08946005,B_A1
part2_faceAlign_frame_face_B_A1_2525.jpg,4.0310316,-4.148118,6.1119046,A1_B,14.291054,0.51203644,0.62907547,0.5174343,0.15365098,B_A1
part2_faceAlign_frame_face_B_A1_2526.jpg,2.7175236,-5.3573523,4.8583174,A1_B,12.933193,0.50298053,0.59029037,0.48892134,0.13848856,B_A1
part2_faceAlign_frame_face_B_A1_2527.jpg,4.8619576,-2.5662816,8.692869,A1_B,16.121109,0.5306812,0.65361094,0.55473286,0.17408614,B_A1
part2_faceAlign_frame_face_B_A1_2528.jpg,2.6625392,-1.1492773,7.8390107,A1_B,11.650827,0.52451295,0.5886668,0.58814484,0.12416913,B_A1
part2_faceAlign_frame_face_B_A1_2529.jpg,3.2510285,-4.155837,12.0318775,A1_B,19.438744,0.554802,0.60604364,0.5172522,0.21113223,B_A1
part2_faceAlign_frame_face_B_A1_253.jpg,6.874441,4.2413816,54.943043,A1_B,66.05887,0.86479,0.71303535,0.7152528,0.7317117,B_A1
part2_faceAlign_frame_face_B_A1_2530.jpg,3.3330293,-2.8746486,4.8091826,A1_B,11.016861,0.5026256,0.6084649,0.54746175,0.11709,B_A1
part2_faceAlign_frame_face_B_A1_2531.jpg,6.2550893,-0.5440438,2.344003,A1_B,9.143136,0.48481727,0.69474715,0.6024158,0.09616722,B_A1
part2_faceAlign_frame_face_B_A1_2532.jpg,4.5342965,-7.351844,3.2723227,A1_B,15.1584635,0.4915234,0.6439358,0.44189262,0.16333684,B_A1
part2_faceAlign_frame_face_B_A1_2533.jpg,6.4118943,-4.3958263,2.5285294,A1_B,13.336249,0.48615026,0.6993773,0.51159346,0.14298925,B_A1
part2_faceAlign_frame_face_B_A1_2534.jpg,1.2946556,8.514813,8.570091,A1_B,18.37956,0.5297942,0.54827607,0.8160173,0.19930495,B_A1
part2_faceAlign_frame_face_B_A1_2535.jpg,12.367659,11.106656,-8.210559,A1_B,31.684875,0.40857163,0.87523836,0.87713116,0.34787756,B_A1
part2_faceAlign_frame_face_B_A1_2536.jpg,11.998854,12.766285,-6.389067,A1_B,31.154205,0.42173,0.86434835,0.91626406,0.3419519,B_A1
part2_faceAlign_frame_face_B_A1_2537.jpg,12.980387,12.068099,-12.784368,A1_B,37.83285,0.3755307,0.89333093,0.8998014,0.4165284,B_A1
part2_faceAlign_frame_face_B_A1_2538.jpg,8.100995,9.328275,1.9994581,A1_B,19.428728,0.4823283,0.74925286,0.83519816,0.21102038,B_A1
part2_faceAlign_frame_face_B_A1_2539.jpg,7.0079436,8.847861,-0.64614314,A1_B,16.501947,0.46321663,0.71697736,0.8238704,0.17833874,B_A1
part2_faceAlign_frame_face_B_A1_254.jpg,7.895939,1.5161687,28.069834,A1_B,37.48194,0.67065936,0.743198,0.6509942,0.41261,B_A1
part2_faceAlign_frame_face_B_A1_2540.jpg,7.7828226,6.451182,4.5011086,A1_B,18.735113,0.50040007,0.73985785,0.7673584,0.2032752,B_A1
part2_faceAlign_frame_face_B_A1_2541.jpg,6.9944663,6.7934628,4.6035314,A1_B,18.39146,0.50114,0.71657944,0.7754291,0.19943783,B_A1
part2_faceAlign_frame_face_B_A1_2542.jpg,7.1607647,7.751582,1.5104359,A1_B,16.422783,0.47879562,0.72148985,0.7980209,0.17745475,B_A1
part2_faceAlign_frame_face_B_A1_2543.jpg,5.9700856,5.4149604,7.997144,A1_B,19.38219,0.52565527,0.6863316,0.742925,0.21050073,B_A1
part2_faceAlign_frame_face_B_A1_2544.jpg,3.5169199,1.0022669,3.2741725,A1_B,7.7933598,0.49153674,0.6138948,0.63887674,0.08109507,B_A1
part2_faceAlign_frame_face_B_A1_2545.jpg,8.205351,9.249122,-2.9655204,A1_B,20.419992,0.44646156,0.75233424,0.8333318,0.22208925,B_A1
part2_faceAlign_frame_face_B_A1_2546.jpg,4.4881306,3.1550303,-2.1874902,A1_B,9.830651,0.452082,0.64257264,0.68963736,0.1038443,B_A1
part2_faceAlign_frame_face_B_A1_2547.jpg,7.9905605,9.069862,3.6299915,A1_B,20.690414,0.4941072,0.74599195,0.829105,0.22510889,B_A1
part2_faceAlign_frame_face_B_A1_2548.jpg,10.883497,7.0923896,0.92774945,A1_B,18.903637,0.47458634,0.8314142,0.78247756,0.205157,B_A1
part2_faceAlign_frame_face_B_A1_2549.jpg,9.179415,5.632022,1.7113941,A1_B,16.522831,0.48024735,0.7810963,0.7480432,0.17857194,B_A1
part2_faceAlign_frame_face_B_A1_255.jpg,-3.25739,4.6616707,16.638786,A1_B,24.557846,0.5880821,0.41386384,0.7251629,0.26829422,B_A1
part2_faceAlign_frame_face_B_A1_2550.jpg,12.298321,10.440003,-13.068867,A1_B,35.80719,0.3734755,0.873191,0.861412,0.39390904,B_A1
