,start,end,times,silent_length,norm_silentlength,condition
290,0,0,S6,0,0,B
291,0,0,S6,0,0,B
292,0,0,S6,0,0,B
293,0,0,S7,0,0,B
294,0,0,S7,0,0,B
295,0,0,S7,0,0,B
296,0,0,S7,0,0,B
297,0,0,S7,0,0,B
298,0,0,S8,0,0,B
299,0,0,S8,0,0,B
300,0,0,S8,0,0,B
301,0,0,S8,0,0,B
302,0,0,S8,0,0,B
303,0,0,S9,0,0,B
304,0,0,S9,0,0,B
305,0,0,S9,0,0,B
306,0,0,S9,0,0,B
307,0,0,S9,0,0,B
308,0,0,S10,0,0,B
309,0,0,S10,0,0,B
310,0,0,S10,0,0,B
311,0,0,S10,0,0,B
312,0,0,S10,0,0,B
313,0,0,S11,0,0,B
314,0,0,S11,0,0,B
315,0,0,S11,0,0,B
316,0,0,S11,0,0,B
317,0,0,S11,0,0,B
318,0,0,S12,0,0,B
319,0,0,S12,0,0,B
320,0,0,S12,0,0,B
321,0,0,S12,0,0,B
322,0,0,S12,0,0,B
323,0,0,S13,0,0,B
324,0,0,S13,0,0,B
325,0,0,S13,0,0,B
326,0,0,S13,0,0,B
327,0,0,S13,0,0,B
328,0,0,S14,0,0,B
329,0,0,S14,0,0,B
330,0,0,S14,0,0,B
331,0,0,S14,0,0,B
332,0,0,S14,0,0,B
333,0,0,S15,0,0,B
334,0,0,S15,0,0,B
335,0,0,S15,0,0,B
336,0,0,S15,0,0,B
337,0,0,S15,0,0,B
338,0,0,S16,0,0,B
339,0,0,S16,0,0,B
340,0,0,S16,0,0,B
341,0,0,S16,0,0,B
342,0,0,S16,0,0,B
343,0,0,S17,0,0,B
344,0,0,S17,0,0,B
345,0,0,S17,0,0,B
346,0,0,S17,0,0,B
347,0,0,S17,0,0,B
348,0,0,S18,0,0,B
349,0,0,S18,0,0,B
350,0,0,S18,0,0,B
351,0,0,S18,0,0,B
352,0,0,S18,0,0,B
353,0,0,S19,0,0,B
354,0,0,S19,0,0,B
355,0,0,S19,0,0,B
356,0,0,S19,0,0,B
357,0,0,S19,0,0,B
358,0,0,S20,0,0,B
359,0,0,S20,0,0,B
360,0,0,S20,0,0,B
361,0,0,S20,0,0,B
362,0,0,S20,0,0,B
363,0,0,S21,0,0,B
364,0,0,S21,0,0,B
365,0,0,S21,0,0,B
366,0,0,S21,0,0,B
367,0,0,S21,0,0,B
