image_ID,pitch,yaw,pitchyaw,norm_pitchyaw,norm_pitch,norm_yaw,condition
frame_face_B_A1_2010.jpg,-0.44826174,0.16070376,0.6089655,0.34779188,0.36531332,0.49805552,B_A1
frame_face_B_A1_2011.jpg,-0.49454957,0.28611556,0.78066516,0.44859913,0.3303552,0.57077837,B_A1
frame_face_B_A1_2012.jpg,-0.4742603,0.1226946,0.5969549,0.3407403,0.34567833,0.47601503,B_A1
frame_face_B_A1_2013.jpg,-0.45642233,0.20557226,0.6619946,0.37892598,0.35915017,0.5240735,B_A1
frame_face_B_A1_2014.jpg,-0.45317543,0.0782647,0.53144014,0.30227563,0.36160234,0.45025137,B_A1
frame_face_B_A1_2015.jpg,-0.5524021,0.3088842,0.8612863,0.4959329,0.28666303,0.5839813,B_A1
frame_face_B_A1_2016.jpg,-0.7165511,0.17394556,0.8904967,0.5130828,0.16269217,0.505734,B_A1
frame_face_B_A1_2017.jpg,-0.5986278,0.14224412,0.7408719,0.42523596,0.2517518,0.48735127,B_A1
frame_face_B_A1_2018.jpg,-0.55059344,0.15881114,0.7094046,0.40676105,0.288029,0.49695805,B_A1
frame_face_B_A1_2019.jpg,-0.5154303,0.08533369,0.600764,0.34297666,0.3145854,0.45435047,B_A1
frame_face_B_A1_202.jpg,-0.2972337,0.04907286,0.34630656,0.19358115,0.47937474,0.4333238,B_A1
frame_face_B_A1_2020.jpg,-0.56662357,0.18833382,0.7549574,0.43350577,0.27592248,0.5140774,B_A1
frame_face_B_A1_2021.jpg,-0.45470613,0.26357827,0.71828437,0.4119745,0.36044627,0.5577096,B_A1
frame_face_B_A1_2022.jpg,-0.60231286,0.2385286,0.8408415,0.4839295,0.24896874,0.543184,B_A1
frame_face_B_A1_2023.jpg,-0.5353203,0.19914384,0.7344641,0.4214739,0.2995638,0.52034587,B_A1
frame_face_B_A1_2024.jpg,-0.60477304,0.4502581,1.0550312,0.6096833,0.24711072,0.66596013,B_A1
frame_face_B_A1_2025.jpg,-0.4998492,0.12730664,0.62715584,0.3584717,0.32635275,0.47868943,B_A1
frame_face_B_A1_2026.jpg,-0.5527878,0.26599017,0.8187779,0.47097567,0.28637174,0.5591082,B_A1
frame_face_B_A1_2027.jpg,-0.56649905,0.23088081,0.79737985,0.45841256,0.27601653,0.5387492,B_A1
frame_face_B_A1_2028.jpg,-0.5554267,0.19239591,0.74782264,0.42931682,0.28437874,0.51643294,B_A1
frame_face_B_A1_2029.jpg,-0.5302632,0.21019147,0.7404547,0.42499098,0.30338308,0.52675205,B_A1
frame_face_B_A1_203.jpg,-0.385039,-0.08562071,0.4706597,0.26659063,0.41306126,0.3552187,B_A1
frame_face_B_A1_2030.jpg,-0.5281786,0.092663296,0.62084186,0.35476464,0.30495745,0.4586007,B_A1
frame_face_B_A1_2031.jpg,-0.6842773,0.49075028,1.1750276,0.68013483,0.18706645,0.6894404,B_A1
frame_face_B_A1_2032.jpg,-0.52781737,0.1973996,0.725217,0.41604474,0.30523023,0.51933444,B_A1
frame_face_B_A1_2033.jpg,-0.6313664,0.41117778,1.0425441,0.6023519,0.22702655,0.6432985,B_A1
frame_face_B_A1_2034.jpg,-0.663609,0.2921439,0.95575297,0.5513956,0.20267582,0.574274,B_A1
frame_face_B_A1_2035.jpg,-0.6183605,0.4236556,1.0420161,0.60204196,0.23684901,0.65053403,B_A1
frame_face_B_A1_2036.jpg,-0.57276034,0.15734984,0.73011017,0.4189176,0.2712878,0.49611065,B_A1
frame_face_B_A1_2037.jpg,-0.7021941,0.27480817,0.97700226,0.5638714,0.1735351,0.5642215,B_A1
frame_face_B_A1_2038.jpg,-0.5846977,0.1919557,0.7766534,0.44624376,0.2622723,0.51617765,B_A1
frame_face_B_A1_2039.jpg,-0.5196569,0.30008492,0.81974185,0.47154158,0.3113933,0.5788788,B_A1
frame_face_B_A1_204.jpg,-0.2332619,0.07723734,0.31049925,0.17255817,0.5276884,0.4496556,B_A1
frame_face_B_A1_2040.jpg,-0.69881517,0.18522298,0.88403815,0.5092909,0.17608696,0.51227355,B_A1
frame_face_B_A1_2041.jpg,-0.5800725,0.12208905,0.70216155,0.40250856,0.2657654,0.47566387,B_A1
frame_face_B_A1_2042.jpg,-0.70507526,0.23877014,0.9438454,0.5444045,0.17135914,0.54332405,B_A1
frame_face_B_A1_2043.jpg,-0.5552844,0.065413065,0.62069744,0.35467988,0.28448623,0.44279903,B_A1
frame_face_B_A1_2044.jpg,-0.5251926,0.17391092,0.69910353,0.4007132,0.30721253,0.505714,B_A1
frame_face_B_A1_2045.jpg,-0.5303402,0.12793058,0.6582708,0.3767397,0.3033249,0.47905123,B_A1
frame_face_B_A1_2046.jpg,-0.63555425,0.2568188,0.8923731,0.5141844,0.22386374,0.55379,B_A1
frame_face_B_A1_2047.jpg,-0.58104897,0.15497276,0.73602176,0.42238837,0.26502794,0.49473223,B_A1
frame_face_B_A1_2048.jpg,-0.539101,0.118469514,0.65757054,0.3763286,0.29670846,0.47356504,B_A1
frame_face_B_A1_2049.jpg,-0.616986,0.33609724,0.9530832,0.54982823,0.23788711,0.5997614,B_A1
frame_face_B_A1_205.jpg,-0.5309472,-0.048535474,0.5794827,0.33048207,0.3028665,0.3767234,B_A1
frame_face_B_A1_2050.jpg,-0.51348954,0.069412395,0.58290195,0.33248958,0.3160511,0.44511816,B_A1
frame_face_B_A1_2051.jpg,-0.5190098,0.056040324,0.5750502,0.32787973,0.311882,0.43736407,B_A1
frame_face_B_A1_2052.jpg,-0.51086396,0.14585494,0.6567189,0.3758286,0.31803402,0.4894451,B_A1
frame_face_B_A1_2053.jpg,-0.588169,0.15125273,0.7394217,0.42438453,0.25965068,0.4925751,B_A1
frame_face_B_A1_2054.jpg,-0.53112805,0.027834807,0.5589629,0.31843466,0.3027299,0.42100847,B_A1
frame_face_B_A1_2055.jpg,-0.5805624,0.07334507,0.6539075,0.37417796,0.2653954,0.4473986,B_A1
frame_face_B_A1_2056.jpg,-0.6548308,0.21343136,0.8682622,0.50002855,0.20930542,0.5286308,B_A1
frame_face_B_A1_2057.jpg,-0.50442326,0.13798805,0.6424113,0.3674284,0.32289824,0.48488328,B_A1
frame_face_B_A1_2058.jpg,-0.5684344,0.15926056,0.727695,0.4174996,0.27455488,0.49721864,B_A1
frame_face_B_A1_2059.jpg,-0.5309602,0.20023462,0.73119485,0.4195544,0.30285665,0.52097833,B_A1
frame_face_B_A1_206.jpg,-0.27264032,0.2067642,0.4794045,0.27172482,0.49794847,0.5247647,B_A1
frame_face_B_A1_2060.jpg,-0.6069722,0.17680721,0.78377944,0.4504276,0.24544984,0.5073935,B_A1
frame_face_B_A1_2061.jpg,-0.5415062,0.13647364,0.6779798,0.38831115,0.29489198,0.48400512,B_A1
frame_face_B_A1_2062.jpg,-0.49043712,0.038232945,0.5286701,0.3006493,0.33346105,0.427038,B_A1
frame_face_B_A1_2063.jpg,-0.5973209,0.1425121,0.739833,0.424626,0.25273883,0.48750666,B_A1
frame_face_B_A1_2064.jpg,-0.70753855,0.16746472,0.8750033,0.5039864,0.16949879,0.501976,B_A1
frame_face_B_A1_2065.jpg,-0.5732096,0.17729811,0.7505077,0.43089327,0.2709485,0.50767815,B_A1
frame_face_B_A1_2066.jpg,-0.4924754,0.15854014,0.6510155,0.37248,0.33192167,0.49680087,B_A1
frame_face_B_A1_207.jpg,-0.3031887,0.06847611,0.37166482,0.20846933,0.47487733,0.44457525,B_A1
frame_face_B_A1_2070.jpg,-0.7003089,0.6126855,1.3129945,0.7611371,0.17495884,0.76014733,B_A1
frame_face_B_A1_2071.jpg,-0.72885907,0.21166463,0.9405237,0.54245436,0.15339682,0.5276063,B_A1
frame_face_B_A1_2072.jpg,-0.50541055,0.0362034,0.54161394,0.30824882,0.3221526,0.42586115,B_A1
frame_face_B_A1_2073.jpg,-0.77076566,0.022024829,0.7927905,0.4557181,0.121747546,0.41763937,B_A1
frame_face_B_A1_2074.jpg,-0.62084305,0.2704383,0.89128137,0.5135434,0.23497412,0.5616876,B_A1
frame_face_B_A1_2075.jpg,-0.9072319,-0.07751976,0.9847517,0.5684212,0.018683651,0.3599162,B_A1
frame_face_B_A1_2076.jpg,-0.8353871,-0.13530068,0.9706878,0.5601641,0.07294326,0.32641065,B_A1
frame_face_B_A1_2077.jpg,-0.8230519,0.3612799,1.1843319,0.6855975,0.08225921,0.6143641,B_A1
frame_face_B_A1_2078.jpg,-0.8575686,0.11456965,0.9721383,0.56101567,0.056191042,0.4713036,B_A1
frame_face_B_A1_2079.jpg,-0.85108453,0.34418002,1.1952646,0.69201624,0.061088048,0.6044484,B_A1
frame_face_B_A1_208.jpg,-0.34212604,-0.14931184,0.49143788,0.27878976,0.44547057,0.31828597,B_A1
frame_face_B_A1_2080.jpg,-0.87226117,0.3394539,1.2117151,0.7016746,0.04509474,0.6017078,B_A1
frame_face_B_A1_2081.jpg,-0.74215776,0.5371482,1.2793059,0.7413581,0.1433532,0.7163453,B_A1
frame_face_B_A1_2082.jpg,-0.82905304,0.21528487,1.0443379,0.60340506,0.07772696,0.5297056,B_A1
frame_face_B_A1_2083.jpg,-0.60467434,0.1538908,0.7585651,0.4356239,0.24718527,0.49410486,B_A1
frame_face_B_A1_2084.jpg,-0.58626306,0.21471013,0.8009732,0.46052223,0.2610901,0.52937233,B_A1
frame_face_B_A1_2085.jpg,-0.5567013,0.24885055,0.8055519,0.46321046,0.28341612,0.5491694,B_A1
frame_face_B_A1_2086.jpg,-0.8024938,0.34706634,1.1495602,0.6651826,0.09778538,0.6061221,B_A1
frame_face_B_A1_2087.jpg,-0.6888176,0.41466895,1.1034865,0.6381321,0.18363746,0.645323,B_A1
frame_face_B_A1_2088.jpg,-0.47950548,0.13378797,0.61329347,0.35033292,0.341717,0.48244777,B_A1
frame_face_B_A1_2089.jpg,-0.6793883,0.0077445144,0.6871328,0.39368498,0.1907588,0.40935862,B_A1
frame_face_B_A1_209.jpg,-0.2677731,0.10445633,0.37222943,0.20880082,0.5016244,0.46543914,B_A1
frame_face_B_A1_2091.jpg,-0.69289243,0.5497119,1.2426043,0.71981,0.18056002,0.72363067,B_A1
frame_face_B_A1_2092.jpg,-0.7582761,0.0958991,0.8541752,0.4917579,0.13118008,0.46047705,B_A1
frame_face_B_A1_2093.jpg,-0.5562006,0.047950745,0.60415137,0.34496543,0.28379425,0.43267313,B_A1
frame_face_B_A1_2094.jpg,-0.74988747,0.33747527,1.0873628,0.62866557,0.13751546,0.6005604,B_A1
frame_face_B_A1_2095.jpg,-0.5545312,0.19786838,0.75239956,0.432004,0.28505504,0.5196063,B_A1
frame_face_B_A1_2096.jpg,-0.49488097,0.047669217,0.5425502,0.30879852,0.3301049,0.43250987,B_A1
frame_face_B_A1_2097.jpg,-0.79146266,0.29755178,1.0890144,0.6296353,0.10611648,0.5774099,B_A1
frame_face_B_A1_2098.jpg,-0.8316552,0.06118285,0.89283806,0.51445746,0.07576172,0.44034606,B_A1
frame_face_B_A1_2099.jpg,-0.562559,0.18134387,0.74390286,0.4270155,0.27899218,0.51002413,B_A1
frame_face_B_A1_21.jpg,-0.3481334,-0.3022837,0.6504171,0.37212867,0.4409336,0.22958179,B_A1
frame_face_B_A1_210.jpg,-0.1955435,-0.05223108,0.24777457,0.13573164,0.5561746,0.37458044,B_A1
frame_face_B_A1_2101.jpg,-0.92090815,-0.109898165,1.0308063,0.5954605,0.008354908,0.3411409,B_A1
frame_face_B_A1_2102.jpg,-0.810972,0.24300113,1.0539731,0.609062,0.09138239,0.5457775,B_A1
frame_face_B_A1_2103.jpg,-0.75314796,0.46049356,1.2136415,0.7028056,0.13505302,0.67189544,B_A1
frame_face_B_A1_2104.jpg,-0.8776862,0.61941946,1.4971056,0.8692313,0.040997572,0.7640521,B_A1
frame_face_B_A1_2107.jpg,-0.8409325,0.3379328,1.1788653,0.682388,0.06875521,0.6008257,B_A1
frame_face_B_A1_2108.jpg,-0.8192482,0.10701306,0.92626125,0.5340807,0.085131906,0.46692175,B_A1
frame_face_B_A1_2109.jpg,-0.47662383,-0.0006703809,0.4772942,0.27048582,0.34389332,0.4044791,B_A1
frame_face_B_A1_211.jpg,-0.2791233,0.09358957,0.37271288,0.20908466,0.49305233,0.45913783,B_A1
frame_face_B_A1_2110.jpg,-0.7771512,0.5854734,1.3626246,0.7902757,0.11692496,0.7443677,B_A1
frame_face_B_A1_2111.jpg,-0.5218137,0.0703445,0.5921582,0.33792406,0.30976442,0.44565865,B_A1
frame_face_B_A1_2112.jpg,-0.7762722,0.44446877,1.2207409,0.70697373,0.11758884,0.6626031,B_A1
frame_face_B_A1_2113.jpg,-0.75802326,0.23870465,0.99672794,0.5754526,0.13137104,0.5432861,B_A1
frame_face_B_A1_2114.jpg,-0.8105271,0.28763312,1.0981603,0.63500494,0.09171838,0.5716584,B_A1
frame_face_B_A1_2116.jpg,-0.8027357,0.4868249,1.2895606,0.7473787,0.09760271,0.68716425,B_A1
frame_face_B_A1_212.jpg,-0.22186181,-0.020973025,0.24283484,0.13283145,0.5362981,0.39270613,B_A1
frame_face_B_A1_213.jpg,-0.3156256,-0.049773037,0.36539865,0.20479037,0.46548456,0.3760058,B_A1
frame_face_B_A1_2131.jpg,-0.6468394,0.18585797,0.83269733,0.47914797,0.21534082,0.5126417,B_A1
frame_face_B_A1_2132.jpg,-0.91599506,0.034454316,0.95044935,0.5482818,0.0120654395,0.4248469,B_A1
frame_face_B_A1_2133.jpg,-0.8134755,0.24541953,1.058895,0.61195177,0.08949165,0.5471799,B_A1
frame_face_B_A1_2135.jpg,-0.5989287,0.04489299,0.64382166,0.36825642,0.25152457,0.4309,B_A1
frame_face_B_A1_214.jpg,-0.36188132,-0.033260815,0.39514214,0.22225319,0.4305507,0.38558078,B_A1
frame_face_B_A1_215.jpg,-0.24687138,0.19072104,0.43759242,0.24717635,0.5174101,0.5154617,B_A1
frame_face_B_A1_2159.jpg,-0.8224131,-0.22652231,1.0489354,0.6061043,0.08274168,0.27351373,B_A1
frame_face_B_A1_216.jpg,-0.27206415,-0.14821793,0.42028207,0.23701319,0.49838364,0.3189203,B_A1
frame_face_B_A1_2160.jpg,-0.792765,-0.17285548,0.9656205,0.557189,0.10513289,0.30463365,B_A1
frame_face_B_A1_2161.jpg,-0.5756563,0.011653801,0.5873101,0.33507764,0.26910067,0.4116255,B_A1
frame_face_B_A1_2162.jpg,-0.52087235,-0.022021621,0.542894,0.30900037,0.31047535,0.3920981,B_A1
frame_face_B_A1_2163.jpg,-0.49515286,-0.036223,0.5313759,0.3022379,0.32989955,0.3838631,B_A1
frame_face_B_A1_2165.jpg,-0.82896864,0.09652171,0.9254904,0.53362805,0.07779071,0.4608381,B_A1
frame_face_B_A1_217.jpg,-0.124921545,-0.1568272,0.28174874,0.15567835,0.60951066,0.313928,B_A1
frame_face_B_A1_2171.jpg,-0.71865356,0.09951767,0.81817126,0.47061947,0.16110435,0.46257535,B_A1
frame_face_B_A1_2172.jpg,-0.4659701,0.023317317,0.4892874,0.27752718,0.35193935,0.41838887,B_A1
frame_face_B_A1_2173.jpg,-0.4868931,-0.03945578,0.5263489,0.2992865,0.33613762,0.3819885,B_A1
frame_face_B_A1_2174.jpg,-0.5025485,-0.012504267,0.5150528,0.29265442,0.32431412,0.39761692,B_A1
frame_face_B_A1_2175.jpg,-0.6556349,0.41882446,1.0744593,0.62108976,0.20869817,0.6477326,B_A1
frame_face_B_A1_2176.jpg,-0.70846605,0.0043422133,0.71280825,0.4087594,0.1687983,0.40738574,B_A1
frame_face_B_A1_2178.jpg,-0.4657021,0.109556034,0.57525814,0.3280018,0.35214177,0.46839634,B_A1
frame_face_B_A1_218.jpg,-0.22674693,-0.0434011,0.27014804,0.14886741,0.53260875,0.3797007,B_A1
frame_face_B_A1_2180.jpg,-0.49744022,0.02348236,0.5209226,0.29610068,0.3281721,0.4184846,B_A1
frame_face_B_A1_2181.jpg,-0.46657747,-0.15921462,0.6257921,0.35767102,0.35148066,0.31254363,B_A1
frame_face_B_A1_2182.jpg,-0.45579267,0.009612469,0.46540514,0.26350558,0.3596257,0.4104418,B_A1
frame_face_B_A1_2183.jpg,-0.45435184,-0.07555728,0.52990913,0.30137676,0.36071387,0.3610542,B_A1
frame_face_B_A1_2184.jpg,-0.36697394,-0.035506636,0.40248057,0.2265617,0.4267046,0.38427848,B_A1
frame_face_B_A1_2185.jpg,-0.55231345,-0.15838954,0.710703,0.40752336,0.28672996,0.31302208,B_A1
frame_face_B_A1_2186.jpg,-0.4827347,-0.045972094,0.5287068,0.30067086,0.33927816,0.37820983,B_A1
frame_face_B_A1_2187.jpg,-0.49314207,-0.07375642,0.56689847,0.3230937,0.3314182,0.3620985,B_A1
frame_face_B_A1_2188.jpg,-0.6603968,-0.049425416,0.70982224,0.4070063,0.2051018,0.37620735,B_A1
frame_face_B_A1_2189.jpg,-0.4338255,-0.098120235,0.5319457,0.30257246,0.37621605,0.34797058,B_A1
frame_face_B_A1_219.jpg,-0.11556199,-0.064341515,0.1799035,0.095883586,0.61657935,0.36755794,B_A1
frame_face_B_A1_2190.jpg,-0.5177254,0.036420457,0.5541459,0.31560653,0.31285203,0.42598704,B_A1
frame_face_B_A1_2191.jpg,-0.52869564,0.03827993,0.5669756,0.323139,0.30456692,0.42706528,B_A1
frame_face_B_A1_2192.jpg,-0.71620595,0.20602477,0.9222307,0.53171426,0.16295287,0.5243359,B_A1
frame_face_B_A1_2193.jpg,-0.4207336,0.06078039,0.48151398,0.27296332,0.3861035,0.44011268,B_A1
frame_face_B_A1_2194.jpg,-0.51642114,-0.013230508,0.52965164,0.30122557,0.31383705,0.3971958,B_A1
frame_face_B_A1_2195.jpg,-0.5233285,0.003961988,0.52729046,0.29983932,0.3086204,0.40716526,B_A1
frame_face_B_A1_2196.jpg,-0.5222733,-0.066691436,0.58896476,0.33604917,0.3094173,0.36619526,B_A1
frame_face_B_A1_2197.jpg,-0.5324495,-0.042480797,0.5749303,0.32780933,0.3017319,0.38023436,B_A1
frame_face_B_A1_2198.jpg,-0.48048759,-0.001327591,0.4818152,0.27314016,0.34097528,0.40409797,B_A1
frame_face_B_A1_2199.jpg,-0.4816268,-0.029344829,0.51097167,0.29025832,0.3401149,0.38785154,B_A1
frame_face_B_A1_220.jpg,-0.103201896,-0.17601864,0.27922052,0.154194,0.6259141,0.3027994,B_A1
frame_face_B_A1_2200.jpg,-0.5419536,0.14984784,0.6918014,0.396426,0.29455405,0.49176043,B_A1
frame_face_B_A1_2201.jpg,-0.49496025,-0.07600264,0.5709629,0.32548,0.33004504,0.36079594,B_A1
frame_face_B_A1_2202.jpg,-0.51815885,0.101331964,0.6194908,0.35397145,0.31252468,0.46362743,B_A1
frame_face_B_A1_2203.jpg,-0.4690128,0.028904334,0.49791712,0.28259382,0.3496414,0.42162862,B_A1
frame_face_B_A1_2204.jpg,-0.502719,0.09201614,0.59473515,0.339437,0.32418537,0.45822546,B_A1
frame_face_B_A1_2205.jpg,-0.5256794,-0.08084966,0.60652906,0.34636143,0.3068449,0.35798532,B_A1
frame_face_B_A1_2206.jpg,-0.44010434,-0.028425181,0.46852952,0.26533994,0.37147406,0.38838485,B_A1
frame_face_B_A1_2207.jpg,-0.45574236,0.08230145,0.5380438,0.30615276,0.3596637,0.45259213,B_A1
frame_face_B_A1_2208.jpg,-0.5550988,-0.02891496,0.58401376,0.33314237,0.2846264,0.3881008,B_A1
frame_face_B_A1_2209.jpg,-0.40664777,-0.04990772,0.4565555,0.25830984,0.39674154,0.3759277,B_A1
frame_face_B_A1_221.jpg,-0.21714558,-0.07393719,0.29108277,0.16115849,0.53986,0.36199367,B_A1
frame_face_B_A1_2210.jpg,-0.5240778,-0.2691643,0.7932421,0.45598322,0.3080545,0.24878682,B_A1
frame_face_B_A1_2211.jpg,-0.3208245,0.22246544,0.54328996,0.30923286,0.4615582,0.53386945,B_A1
frame_face_B_A1_2212.jpg,-0.73745865,0.37394288,1.1114016,0.6427791,0.14690211,0.621707,B_A1
frame_face_B_A1_2213.jpg,-0.4605502,-0.08744854,0.5479987,0.31199744,0.35603267,0.3541588,B_A1
frame_face_B_A1_2214.jpg,-0.48521966,0.10178747,0.5870071,0.3348998,0.33740145,0.46389157,B_A1
frame_face_B_A1_2215.jpg,-0.41113,-0.058383808,0.46951383,0.26591787,0.39335644,0.37101263,B_A1
frame_face_B_A1_2216.jpg,-0.44035894,0.35547337,0.7958323,0.45750394,0.37128177,0.610997,B_A1
frame_face_B_A1_2217.jpg,-0.3089772,0.024041437,0.33301863,0.18577962,0.47050565,0.41880876,B_A1
frame_face_B_A1_2218.jpg,-0.4121111,-0.004545005,0.4166561,0.23488435,0.39261547,0.40223226,B_A1
frame_face_B_A1_2219.jpg,-0.34361896,0.14843868,0.49205762,0.27915362,0.44434303,0.49094334,B_A1
frame_face_B_A1_222.jpg,-0.1546426,-0.18665692,0.34129953,0.19064145,0.5870643,0.2966306,B_A1
frame_face_B_A1_2220.jpg,-0.3446307,0.053234823,0.3978655,0.22385213,0.44357893,0.43573722,B_A1
frame_face_B_A1_2221.jpg,-0.3843816,-0.020324351,0.40470594,0.22786824,0.41355774,0.39308226,B_A1
frame_face_B_A1_2222.jpg,-0.3798839,-0.0004013367,0.38028523,0.2135305,0.41695455,0.4046351,B_A1
frame_face_B_A1_2223.jpg,-0.4239239,0.060914956,0.48483887,0.2749154,0.38369405,0.4401907,B_A1
frame_face_B_A1_2224.jpg,-0.39927417,0.08605009,0.48532426,0.27520037,0.40231037,0.4547659,B_A1
frame_face_B_A1_2225.jpg,-0.38576508,0.16582958,0.5515947,0.31410867,0.41251287,0.5010278,B_A1
frame_face_B_A1_2226.jpg,-0.40336224,0.023531707,0.42689395,0.24089512,0.39922288,0.4185132,B_A1
frame_face_B_A1_2227.jpg,-0.40632272,0.052126892,0.4584496,0.25942189,0.39698705,0.43509474,B_A1
frame_face_B_A1_2228.jpg,-0.3853784,0.022325346,0.40770373,0.22962828,0.41280493,0.41781366,B_A1
frame_face_B_A1_2229.jpg,-0.43814987,0.17310219,0.61125207,0.34913433,0.37295014,0.50524503,B_A1
frame_face_B_A1_223.jpg,-0.23714474,-0.13224627,0.36939102,0.20713435,0.52475595,0.32818183,B_A1
frame_face_B_A1_2230.jpg,-0.3524834,0.22683564,0.579319,0.33038598,0.43764833,0.5364036,B_A1
frame_face_B_A1_2231.jpg,-0.38830346,0.058664523,0.446968,0.25268087,0.4105958,0.43888575,B_A1
frame_face_B_A1_2232.jpg,-0.3774237,0.14998184,0.52740556,0.2999069,0.41881257,0.49183816,B_A1
frame_face_B_A1_2233.jpg,-0.39401203,0.08644622,0.48045826,0.2723435,0.4062845,0.4549956,B_A1
frame_face_B_A1_2234.jpg,-0.39959866,0.1078829,0.5074816,0.28820926,0.4020653,0.46742615,B_A1
frame_face_B_A1_2235.jpg,-0.45438713,0.13754793,0.59193504,0.33779302,0.3606872,0.48462805,B_A1
frame_face_B_A1_2236.jpg,-0.31552944,0.017622748,0.33315217,0.18585803,0.46555716,0.41508678,B_A1
frame_face_B_A1_2237.jpg,-0.40684536,0.080001235,0.4868466,0.27609417,0.39659238,0.45125833,B_A1
frame_face_B_A1_2238.jpg,-0.36970985,0.020358114,0.39006796,0.21927407,0.42463833,0.4166729,B_A1
frame_face_B_A1_2239.jpg,-0.3948425,-0.030388752,0.42523125,0.23991893,0.4056573,0.3872462,B_A1
frame_face_B_A1_224.jpg,-0.08464082,-0.052407026,0.13704786,0.07072244,0.63993204,0.3744784,B_A1
frame_face_B_A1_2240.jpg,-0.3903213,0.029844766,0.42016608,0.2369451,0.40907186,0.42217398,B_A1
frame_face_B_A1_2241.jpg,-0.40075773,0.037881278,0.43863901,0.24779081,0.40118992,0.4268341,B_A1
frame_face_B_A1_2242.jpg,-0.45782462,-0.048510127,0.5063347,0.2875359,0.35809112,0.3767381,B_A1
frame_face_B_A1_2243.jpg,-0.40404865,0.029239064,0.4332877,0.244649,0.3987045,0.42182273,B_A1
frame_face_B_A1_2244.jpg,-0.37983492,0.055524066,0.435359,0.24586508,0.41699156,0.43706468,B_A1
frame_face_B_A1_2245.jpg,-0.4758734,0.033834465,0.50970787,0.28951633,0.34446004,0.42448747,B_A1
frame_face_B_A1_2246.jpg,-0.42581427,-0.04245238,0.46826667,0.26518562,0.3822664,0.3802508,B_A1
frame_face_B_A1_2247.jpg,-0.41844723,-0.050621472,0.4690687,0.2656565,0.3878302,0.37551382,B_A1
frame_face_B_A1_225.jpg,-0.20757355,0.13935784,0.3469314,0.193948,0.5470891,0.4856776,B_A1
frame_face_B_A1_226.jpg,-0.13914503,-0.013581911,0.15272695,0.079927854,0.5987686,0.39699203,B_A1
frame_face_B_A1_227.jpg,-0.29485357,0.23795988,0.53281343,0.30308193,0.4811723,0.5428542,B_A1
frame_face_B_A1_2276.jpg,-0.36265266,0.060738757,0.4233914,0.23883873,0.42996815,0.44008854,B_A1
frame_face_B_A1_2277.jpg,-0.45554936,0.19618972,0.65173906,0.37290484,0.35980946,0.5186328,B_A1
frame_face_B_A1_2278.jpg,-0.43263647,0.12824383,0.5608803,0.31956038,0.37711403,0.4792329,B_A1
frame_face_B_A1_2279.jpg,-0.57609946,0.05464428,0.63074374,0.36057818,0.268766,0.43655452,B_A1
frame_face_B_A1_228.jpg,-0.30673563,0.090233,0.39696863,0.22332555,0.47219858,0.45719147,B_A1
frame_face_B_A1_2280.jpg,-0.45937917,0.12759447,0.58697367,0.33488014,0.35691705,0.47885633,B_A1
frame_face_B_A1_2281.jpg,-0.5390607,-0.220311,0.7593717,0.43609747,0.2967389,0.27711552,B_A1
frame_face_B_A1_2282.jpg,-0.29068187,0.069231644,0.35991353,0.20156999,0.48432294,0.4450133,B_A1
frame_face_B_A1_2283.jpg,-0.3200527,0.04504799,0.3651007,0.20461546,0.46214104,0.4309899,B_A1
frame_face_B_A1_2284.jpg,-0.29461014,0.18566667,0.48027682,0.27223694,0.48135614,0.5125308,B_A1
frame_face_B_A1_2285.jpg,-0.33065388,0.2654651,0.596119,0.34024954,0.45413467,0.55880374,B_A1
frame_face_B_A1_2286.jpg,-0.295684,-0.049044155,0.34472817,0.19265445,0.48054513,0.37642846,B_A1
frame_face_B_A1_2287.jpg,-0.36824933,0.2095775,0.57782686,0.3295099,0.42574137,0.52639604,B_A1
frame_face_B_A1_2288.jpg,-0.262287,0.11535401,0.377641,0.21197803,0.50576764,0.47175843,B_A1
frame_face_B_A1_2289.jpg,-0.4232094,0.14737596,0.57058537,0.32525834,0.38423365,0.49032706,B_A1
frame_face_B_A1_229.jpg,-0.08203699,0.043325335,0.12536232,0.0638617,0.6418985,0.429991,B_A1
frame_face_B_A1_2290.jpg,-0.5397389,0.6572926,1.1970315,0.6930536,0.2962267,0.7860138,B_A1
frame_face_B_A1_2291.jpg,-0.5456416,-0.18118246,0.72682405,0.41698825,0.2917688,0.29980507,B_A1
frame_face_B_A1_2293.jpg,-0.26899475,0.14445944,0.41345417,0.23300445,0.5007017,0.48863587,B_A1
frame_face_B_A1_2294.jpg,-0.23219596,0.2126807,0.44487667,0.25145304,0.5284934,0.5281955,B_A1
frame_face_B_A1_2295.jpg,-0.27438116,0.07258228,0.34696344,0.1939668,0.49663374,0.44695628,B_A1
frame_face_B_A1_2296.jpg,-0.30351305,0.2139927,0.51750576,0.29409456,0.47463238,0.5289563,B_A1
frame_face_B_A1_2297.jpg,-0.29369432,0.09909955,0.39279386,0.22087449,0.4820478,0.46233293,B_A1
frame_face_B_A1_2298.jpg,-0.2287135,0.023281548,0.25199506,0.13820955,0.53112346,0.41836816,B_A1
frame_face_B_A1_2299.jpg,-0.14317243,0.31012353,0.45329595,0.2563961,0.59572697,0.5846999,B_A1
