,start,end,times,silent_length,norm_silentlength,condition
169,87.454997,95.85,S1,8.39500299999999,0.317008077366654,A1_withhelp
170,42.978606,45.61,S1,2.631394,0.044101951273861,A1_withhelp
171,72.880244,81.980634,S,9.10038999999999,0.350408058796035,A1_withhelp
172,77.335233,87.38,S1,10.044767,0.395124185209388,A1_withhelp
173,21.856181,24.3,S1,2.443819,0.035220299759704,A1_withhelp
174,67.540014,70.34,S1,2.799986,0.052084760241339,A1_withhelp
175,23.199324,26.45,S1,3.250676,0.073424872308059,A1_withhelp
176,99.509791,102.08,S2,2.57020899999999,0.041204849592433,A1_withhelp
177,115.525568,121.37,S3,5.844432,0.196238876864916,A1_withhelp
178,62.940125,67.06,S1,4.119875,0.114581330335266,A1_withhelp
179,64.194355,75.2,S1,11.005645,0.440621631796724,A1_withhelp
180,94.794774,98.42,S2,3.625226,0.091159765415495,A1_withhelp
181,124.397352,130.07,S3,5.672648,0.188104927118373,A1_withhelp
182,155.99561,159.33,S4,3.33439000000001,0.077388719168548,A1_withhelp
183,93.86561,98.06,S1,4.19439,0.118109605758842,A1_withhelp
184,49.811895,55.98,S1,6.168105,0.211564750731591,A1_withhelp
185,99.320676,112.5,S2,13.179324,0.54354504579987,A1_withhelp
186,19.139289,23.41,S1,4.270711,0.121723395044259,A1_withhelp
187,112.44322,117.24,S1,4.79678,0.146632692820619,A1_withhelp
188,145.317951,149.81,S2,4.49204900000001,0.13220372015603,A1_withhelp
189,75.045742,79.07,S1,4.02425799999999,0.110053877994447,A1_withhelp
190,80.244293,84.1,S2,3.855707,0.102073010371562,A1_withhelp
191,85.709436,88.03,S3,2.320564,0.029384191763557,A1_withhelp
192,89.708321,93.05,S4,3.341679,0.077733852357335,A1_withhelp
193,0,6.38,S1,6.38,0.221597951038626,A1_withhelp
194,62.679264,65.31,S1,2.630736,0.044070795060632,A1_withhelp
195,73.993211,78.02,S2,4.02678899999999,0.110173720510679,A1_withhelp
196,114.044582,119.475276,S3,5.43069399999999,0.17664843712527,A1_withhelp
197,131.920617,135.93,S4,4.00938300000001,0.10934954870604,A1_withhelp
198,166.767573,172.75,S5,5.982427,0.202772921917274,A1_withhelp
199,174.234777,181.2,S6,6.96522299999998,0.249308182914244,A1_withhelp
200,39.724439,41.88,S1,2.15556100000001,0.021571321472792,A1_withhelp
201,47.028036,52.27,S2,5.241964,0.167712096513426,A1_withhelp
202,87.593638,91.3,S1,3.706362,0.095001544315949,A1_withhelp
203,0,0,S,0,0,A1_withhelp
204,0,0,S,0,0,A1_withhelp
205,0,0,S,0,0,A1_withhelp
206,0,0,S,0,0,A1_withhelp
207,0,0,S,0,0,A1_withhelp
208,0,0,S,0,0,A1_withhelp
209,0,0,S,0,0,A1_withhelp
210,0,0,S,0,0,A1_withhelp
211,0,0,S,0,0,A1_withhelp
212,0,0,S,0,0,A1_withhelp
213,0,0,S,0,0,A1_withhelp
214,0,0,S,0,0,A1_withhelp
215,0,0,S,0,0,A1_withhelp
216,0,0,S,0,0,A1_withhelp
217,0,0,S,0,0,A1_withhelp
218,0,0,S,0,0,A1_withhelp
219,0,0,S,0,0,A1_withhelp
220,0,0,S,0,0,A1_withhelp
