scores,emotion_index,filename,norm_scores,condition
1,1,72_face_B2_BA1_trim_user.wav,0.476190476190476,B_A1
0.7,1,72_face_B3_BA1_trim_user.wav,0.333333333333333,B_A1
1,1,72_face_B4_BA1_trim_user.wav,0.476190476190476,B_A1
0.7,1,76_face_B1_BA1_trim_user.wav,0.333333333333333,B_A1
0.9,1,76_face_B2_BA1_trim_user.wav,0.428571428571429,B_A1
0.8,1,76_face_B3_BA1_trim_user.wav,0.380952380952381,B_A1
0.8,1,76_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0.9,1,77_face_B1_BA1_trim_user.wav,0.428571428571429,B_A1
0.5,1,77_face_B2_BA1_trim_user.wav,0.238095238095238,B_A1
1.1,1,77_face_B3_BA1_trim_user.wav,0.523809523809524,B_A1
0.2,0,77_face_B4_BA1_trim_user.wav,0.095238095238095,B_A1
0.4,0,80_face_B1_BA1_trim_user.wav,0.190476190476191,B_A1
0.3,0,80_face_B2_BA1_trim_user.wav,0.142857142857143,B_A1
0.3,0,80_face_B3_BA1_trim_user.wav,0.142857142857143,B_A1
0.3,0,80_face_B4_BA1_trim_user.wav,0.142857142857143,B_A1
0.8,1,81_face_B1_BA1_trim_user.wav,0.380952380952381,B_A1
0.7,1,81_face_B2_BA1_trim_user.wav,0.333333333333333,B_A1
0.2,0,81_face_B3_BA1_trim_user.wav,0.095238095238095,B_A1
0.5,1,81_face_B4_BA1_trim_user.wav,0.238095238095238,B_A1
0.3,0,8_face_B1_BA1_trim_user.wav,0.142857142857143,B_A1
0.5,1,8_face_B2_BA1_trim_user.wav,0.238095238095238,B_A1
2.1,2,8_face_B3_BA1_trim_user.wav,1,B_A1
0,0,8_face_B4_BA1_trim_user.wav,0,B_A1
